system_id,fast_scale,slow_scale,scenario_id,scenario_name,time_step,fast_phase,slow_phase,fast_potential,fast_connectedness,fast_resilience,fast_rigidity,fast_memory,slow_potential,slow_connectedness,slow_resilience,slow_rigidity,slow_memory,revolt_effect,remember_effect,fast_phase_changed,slow_phase_changed
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,11,K,K,0.70408,0.72994,0.28429,0.71043,0.57749,0.58787,0.61465,0.42448,0.50835,0.62782,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,12,Omega,K,0.72492,0.74884,0.25862,0.75147,0.58619,0.6121,0.64162,0.39562,0.54403,0.63517,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,13,alpha,K,0.30447,0.23963,0.55862,0.28556,0.50413,0.63585,0.66671,0.36751,0.58097,0.6428,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,14,r,K,0.51298,0.27839,0.58679,0.28033,0.50439,0.659,0.69004,0.34009,0.61907,0.6507,0.0,0.1157,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,15,r,K,0.53796,0.3289,0.67235,0.30038,0.51085,0.68147,0.71174,0.31332,0.65825,0.65888,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,16,r,K,0.56282,0.37588,0.63561,0.32277,0.5176,0.70318,0.73192,0.28714,0.69845,0.66732,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,17,r,K,0.58742,0.41957,0.60017,0.34735,0.52465,0.72405,0.75068,0.26152,0.73958,0.67601,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,18,r,Omega,0.61166,0.4602,0.56593,0.37396,0.53199,0.74403,0.76813,0.23642,0.78159,0.68494,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,19,r,alpha,0.63541,0.49799,0.53281,0.40246,0.53961,0.31249,0.2458,0.53642,0.297,0.58905,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,20,r,r,0.65858,0.53313,0.50074,0.43272,0.54752,0.42624,0.28994,0.56199,0.30713,0.60287,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,21,K,r,0.68106,0.56581,0.46963,0.46461,0.55569,0.45069,0.33964,0.6564,0.32771,0.60828,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,22,K,r,0.70278,0.5962,0.43943,0.49802,0.56412,0.47545,0.38586,0.61996,0.35061,0.61399,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,23,K,r,0.72367,0.62447,0.41006,0.53284,0.57281,0.50039,0.42885,0.58479,0.37565,0.61999,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,24,K,r,0.74367,0.65075,0.38148,0.56898,0.58173,0.52539,0.46883,0.55081,0.40269,0.6263,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,25,K,r,0.76273,0.6752,0.35362,0.60634,0.59088,0.55032,0.50602,0.51793,0.43159,0.6329,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,26,K,r,0.78083,0.69794,0.32643,0.64484,0.60025,0.57507,0.5406,0.48608,0.46222,0.6398,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,27,K,K,0.79794,0.71908,0.29988,0.68439,0.60983,0.59951,0.57275,0.45518,0.49446,0.647,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,28,K,K,0.81407,0.73875,0.2739,0.72493,0.6196,0.62352,0.60266,0.42516,0.52819,0.65448,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,29,Omega,K,0.8292,0.75703,0.24847,0.76638,0.62955,0.64699,0.63047,0.39598,0.56332,0.66224,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,30,alpha,K,0.34826,0.24225,0.54847,0.29122,0.54141,0.66983,0.65634,0.36756,0.59973,0.67028,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,31,r,K,0.52496,0.26526,0.57905,0.29366,0.5438,0.69195,0.6804,0.33985,0.63735,0.67858,0.0,0.12065,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,32,r,K,0.5499,0.31669,0.6756,0.31309,0.5504,0.71326,0.70277,0.31281,0.67609,0.68714,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,33,r,K,0.57465,0.36452,0.63853,0.33492,0.5573,0.73371,0.72358,0.28639,0.71587,0.69595,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,34,r,Omega,0.5991,0.409,0.60277,0.35897,0.56449,0.75325,0.74293,0.26054,0.75662,0.70499,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,35,r,alpha,0.62311,0.45037,0.56824,0.38509,0.57196,0.31637,0.23774,0.56054,0.28751,0.60629,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,36,r,r,0.6466,0.48885,0.53485,0.41313,0.57972,0.48548,0.27901,0.61057,0.27673,0.59843,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,37,r,r,0.66945,0.52463,0.50252,0.44296,0.58776,0.51046,0.32948,0.67321,0.29681,0.60456,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,38,K,r,0.69158,0.5579,0.47118,0.47446,0.59605,0.53544,0.37642,0.63648,0.31923,0.61099,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,39,K,r,0.71291,0.58885,0.44076,0.5075,0.60461,0.56032,0.42007,0.60106,0.34383,0.61771,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,40,K,r,0.73337,0.61763,0.4112,0.54198,0.61341,0.58495,0.46066,0.56683,0.37046,0.62473,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,41,K,r,0.75293,0.6444,0.38242,0.5778,0.62245,0.60923,0.49842,0.53373,0.39899,0.63204,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,42,K,r,0.77153,0.66929,0.35439,0.61486,0.6317,0.63304,0.53353,0.50166,0.42926,0.63964,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,43,K,K,0.78916,0.69244,0.32704,0.65309,0.64117,0.65627,0.56618,0.47057,0.46117,0.64751,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,44,K,K,0.8058,0.71397,0.30033,0.69238,0.65084,0.67883,0.59655,0.44038,0.4946,0.65566,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,45,K,K,0.82145,0.73399,0.27421,0.73268,0.6607,0.70063,0.62479,0.41102,0.52944,0.66406,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,46,Omega,K,0.83611,0.75261,0.24865,0.77391,0.67073,0.7216,0.65105,0.38245,0.56559,0.67272,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,47,alpha,K,0.35117,0.24084,0.54865,0.29409,0.57683,0.74169,0.67548,0.35459,0.60296,0.68162,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,48,r,K,0.58403,0.26479,0.6041,0.29645,0.56794,0.76085,0.6982,0.32742,0.64147,0.69075,0.0,0.12269,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,49,r,K,0.60833,0.31625,0.67493,0.31586,0.57524,0.77905,0.71932,0.30087,0.68104,0.7001,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,50,r,K,0.63215,0.36412,0.63784,0.33767,0.58283,0.79626,0.73897,0.2749,0.72159,0.70966,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,51,r,Omega,0.65541,0.40863,0.60207,0.3617,0.5907,0.81248,0.75724,0.24947,0.76305,0.71941,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,52,r,alpha,0.67799,0.45002,0.56753,0.3878,0.59883,0.34124,0.24232,0.54947,0.28996,0.61869,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,53,r,r,0.69982,0.48852,0.53413,0.41583,0.60723,0.4417,0.28068,0.5745,0.28852,0.61666,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,54,r,r,0.72083,0.52433,0.5018,0.44564,0.61588,0.46636,0.33103,0.66821,0.30867,0.62225,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,55,K,r,0.74095,0.55762,0.47045,0.47713,0.62477,0.49124,0.37786,0.63153,0.33117,0.62815,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,56,K,r,0.76015,0.58859,0.44002,0.51015,0.63389,0.51624,0.42141,0.59614,0.35584,0.63434,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,57,K,r,0.77838,0.61739,0.41045,0.54462,0.64323,0.54121,0.46191,0.56196,0.38253,0.64084,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,58,K,r,0.79563,0.64417,0.38167,0.58043,0.65278,0.56604,0.49957,0.52889,0.41111,0.64763,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,59,K,r,0.81189,0.66908,0.35363,0.61749,0.66252,0.5906,0.5346,0.49686,0.44144,0.65472,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,60,K,K,0.82716,0.69224,0.32627,0.6557,0.67245,0.61478,0.56718,0.46579,0.4734,0.66209,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,61,K,K,0.84146,0.71379,0.29956,0.69499,0.68255,0.63847,0.59748,0.43563,0.50687,0.66976,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,62,K,K,0.8548,0.73382,0.27344,0.73528,0.6928,0.66155,0.62566,0.4063,0.54176,0.67769,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,63,Omega,K,0.86721,0.75245,0.24787,0.7765,0.70321,0.68394,0.65186,0.37774,0.57795,0.6859,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,64,alpha,K,0.36423,0.24079,0.54787,0.29507,0.60476,0.70556,0.67623,0.34991,0.61536,0.69437,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,65,r,K,0.60676,0.28215,0.58824,0.30418,0.59208,0.72633,0.69889,0.32276,0.65391,0.70308,0.0,0.12499,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,66,r,K,0.63062,0.3324,0.66202,0.3244,0.59965,0.74621,0.71997,0.29623,0.6935,0.71204,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,67,r,K,0.65392,0.37913,0.62538,0.34696,0.60749,0.76515,0.73957,0.27028,0.73408,0.72122,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,68,r,Omega,0.67655,0.42259,0.59002,0.37168,0.61561,0.78312,0.7578,0.24487,0.77557,0.73062,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,69,r,alpha,0.69843,0.46301,0.55587,0.39844,0.62399,0.32891,0.2425,0.54487,0.29472,0.62833,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,70,r,r,0.71949,0.5006,0.52283,0.42707,0.63263,0.49523,0.26007,0.57333,0.29173,0.64376,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,71,r,r,0.73968,0.53556,0.49082,0.45744,0.6415,0.52023,0.31186,0.67933,0.31092,0.65,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,72,K,r,0.75893,0.56807,0.45979,0.48945,0.65061,0.54519,0.36003,0.64212,0.33252,0.65654,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,73,K,r,0.77723,0.5983,0.42965,0.52296,0.65994,0.56999,0.40483,0.60624,0.35636,0.66338,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,74,K,r,0.79454,0.62642,0.40034,0.55788,0.66947,0.5945,0.44649,0.5716,0.38229,0.67051,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,75,K,r,0.81087,0.65257,0.37181,0.59411,0.6792,0.6186,0.48524,0.5381,0.41015,0.67794,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,76,K,r,0.8262,0.67689,0.344,0.63156,0.68912,0.6422,0.52127,0.50568,0.43981,0.68564,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,77,K,K,0.84056,0.69951,0.31686,0.67013,0.6992,0.66517,0.55478,0.47424,0.47115,0.69363,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,78,K,K,0.85396,0.72054,0.29035,0.70976,0.70945,0.68745,0.58595,0.44374,0.50405,0.70188,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,79,Omega,K,0.86643,0.74011,0.26441,0.75036,0.71985,0.70893,0.61493,0.41409,0.5384,0.71038,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,80,alpha,K,0.3639,0.23683,0.56441,0.28514,0.61907,0.72957,0.64189,0.38524,0.57409,0.71914,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,81,r,K,0.522,0.26609,0.60266,0.28438,0.63897,0.7493,0.66695,0.35714,0.61104,0.72813,0.0,0.12944,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,82,r,K,0.54696,0.31747,0.67826,0.30385,0.64553,0.76808,0.69027,0.32972,0.64915,0.73735,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,83,r,K,0.57174,0.36524,0.64121,0.32572,0.65239,0.7859,0.71195,0.30295,0.68835,0.74678,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,84,r,K,0.59622,0.40968,0.60547,0.3498,0.65954,0.80272,0.73211,0.27678,0.72855,0.75641,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,85,r,Omega,0.6203,0.451,0.57096,0.37595,0.66699,0.81856,0.75086,0.25117,0.7697,0.76623,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,86,r,alpha,0.64385,0.48943,0.53759,0.40402,0.67471,0.34379,0.24028,0.55117,0.29249,0.65896,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,87,r,r,0.66678,0.52517,0.50528,0.43388,0.68272,0.42172,0.27146,0.58622,0.29803,0.65643,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,88,K,r,0.689,0.55841,0.47395,0.4654,0.69098,0.4461,0.32245,0.67044,0.31776,0.66178,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,89,K,r,0.71043,0.58932,0.44354,0.49847,0.69951,0.47081,0.36988,0.63352,0.33985,0.66743,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,90,K,r,0.731,0.61807,0.41399,0.53297,0.70828,0.49573,0.41399,0.59792,0.36415,0.67338,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,91,K,r,0.75066,0.6448,0.38523,0.56881,0.71729,0.52073,0.45501,0.56352,0.3905,0.67963,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,92,K,r,0.76938,0.66967,0.3572,0.60589,0.72652,0.54568,0.49316,0.53026,0.41876,0.68618,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,93,K,r,0.78712,0.69279,0.32987,0.64413,0.73597,0.57047,0.52864,0.49806,0.44879,0.69302,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,94,K,K,0.80388,0.71429,0.30317,0.68345,0.74561,0.59498,0.56163,0.46683,0.48047,0.70016,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,95,K,K,0.81964,0.73429,0.27706,0.72376,0.75545,0.61908,0.59232,0.43651,0.51369,0.70759,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,96,Omega,K,0.83443,0.75289,0.2515,0.76501,0.76546,0.64266,0.62086,0.40704,0.54833,0.7153,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,97,alpha,K,0.35046,0.24093,0.5515,0.2907,0.6583,0.66562,0.6474,0.37835,0.5843,0.72329,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,98,r,K,0.60416,0.26907,0.58255,0.28882,0.65229,0.68788,0.67208,0.3504,0.6215,0.73155,0.0,0.13019,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,99,r,K,0.62808,0.32023,0.67499,0.30843,0.65982,0.70935,0.69503,0.32313,0.65986,0.74006,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,100,r,K,0.65144,0.36782,0.63801,0.33042,0.66764,0.72997,0.71638,0.29649,0.69927,0.74882,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,101,r,K,0.67414,0.41207,0.60234,0.35462,0.67573,0.74968,0.73623,0.27044,0.73969,0.75781,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,102,r,Omega,0.69611,0.45323,0.5679,0.38089,0.68408,0.76844,0.7547,0.24494,0.78102,0.76703,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,103,r,alpha,0.71726,0.4915,0.53459,0.40906,0.69269,0.32275,0.2415,0.54494,0.29679,0.65965,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,104,r,r,0.73754,0.52709,0.50234,0.43901,0.70154,0.46723,0.26341,0.57349,0.2845,0.66989,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,105,K,r,0.7569,0.5602,0.47106,0.47062,0.71062,0.49212,0.31497,0.67981,0.30384,0.6758,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,106,K,r,0.7753,0.59098,0.44071,0.50377,0.71993,0.51712,0.36292,0.64269,0.32559,0.682,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,107,K,r,0.79272,0.61962,0.4112,0.53835,0.72944,0.54209,0.40752,0.60689,0.34957,0.68851,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,108,K,r,0.80915,0.64624,0.38248,0.57427,0.73915,0.56691,0.44899,0.57232,0.37562,0.69531,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,109,K,r,0.8246,0.67101,0.35449,0.61142,0.74904,0.59146,0.48756,0.53889,0.40359,0.70241,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,110,K,r,0.83906,0.69403,0.32719,0.64972,0.75911,0.61562,0.52343,0.50653,0.43337,0.7098,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,111,K,K,0.85256,0.71545,0.30053,0.68909,0.76934,0.63929,0.55679,0.47516,0.4648,0.71747,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY001,Balanced renewal,112,K,K,0.86513,0.73537,0.27445,0.72946,0.77973,0.66235,0.58782,0.4447,0.4978,0.72542,0.0,0.0,False,False
