simulation_id,pathway_id,pathway,rank,transformation_value,winner
57,TP002,Climate-Resilient Urban Redesign,1,7.86424,Climate-Resilient Urban Redesign
57,TP001,Energy System Transition,2,7.4786,Climate-Resilient Urban Redesign
57,TP004,Institutional Governance Reform,3,7.44381,Climate-Resilient Urban Redesign
57,TP005,Watershed Restoration and Land-Use Transition,4,7.34317,Climate-Resilient Urban Redesign
57,TP006,Public Health Prevention Transformation,5,7.26504,Climate-Resilient Urban Redesign
57,TP003,Regional Food System Reconfiguration,6,6.92627,Climate-Resilient Urban Redesign
58,TP002,Climate-Resilient Urban Redesign,1,7.56466,Climate-Resilient Urban Redesign
58,TP004,Institutional Governance Reform,2,7.4621,Climate-Resilient Urban Redesign
58,TP006,Public Health Prevention Transformation,3,7.4469,Climate-Resilient Urban Redesign
58,TP005,Watershed Restoration and Land-Use Transition,4,7.31255,Climate-Resilient Urban Redesign
58,TP003,Regional Food System Reconfiguration,5,7.20836,Climate-Resilient Urban Redesign
58,TP001,Energy System Transition,6,7.09187,Climate-Resilient Urban Redesign
59,TP002,Climate-Resilient Urban Redesign,1,7.93732,Climate-Resilient Urban Redesign
59,TP005,Watershed Restoration and Land-Use Transition,2,7.67291,Climate-Resilient Urban Redesign
59,TP006,Public Health Prevention Transformation,3,7.38143,Climate-Resilient Urban Redesign
59,TP001,Energy System Transition,4,7.36104,Climate-Resilient Urban Redesign
59,TP004,Institutional Governance Reform,5,7.33792,Climate-Resilient Urban Redesign
59,TP003,Regional Food System Reconfiguration,6,7.32869,Climate-Resilient Urban Redesign
60,TP003,Regional Food System Reconfiguration,1,7.91556,Regional Food System Reconfiguration
60,TP006,Public Health Prevention Transformation,2,7.81481,Regional Food System Reconfiguration
60,TP001,Energy System Transition,3,7.74095,Regional Food System Reconfiguration
60,TP004,Institutional Governance Reform,4,7.61669,Regional Food System Reconfiguration
60,TP005,Watershed Restoration and Land-Use Transition,5,7.58383,Regional Food System Reconfiguration
60,TP002,Climate-Resilient Urban Redesign,6,7.11313,Regional Food System Reconfiguration
61,TP005,Watershed Restoration and Land-Use Transition,1,7.7492,Watershed Restoration and Land-Use Transition
61,TP002,Climate-Resilient Urban Redesign,2,7.55621,Watershed Restoration and Land-Use Transition
61,TP003,Regional Food System Reconfiguration,3,7.46051,Watershed Restoration and Land-Use Transition
61,TP001,Energy System Transition,4,7.17568,Watershed Restoration and Land-Use Transition
61,TP004,Institutional Governance Reform,5,6.89942,Watershed Restoration and Land-Use Transition
61,TP006,Public Health Prevention Transformation,6,6.89108,Watershed Restoration and Land-Use Transition
62,TP001,Energy System Transition,1,8.04378,Energy System Transition
62,TP002,Climate-Resilient Urban Redesign,2,7.58052,Energy System Transition
62,TP005,Watershed Restoration and Land-Use Transition,3,7.51329,Energy System Transition
62,TP004,Institutional Governance Reform,4,7.4424,Energy System Transition
62,TP006,Public Health Prevention Transformation,5,7.23445,Energy System Transition
62,TP003,Regional Food System Reconfiguration,6,6.81437,Energy System Transition
63,TP005,Watershed Restoration and Land-Use Transition,1,7.62335,Watershed Restoration and Land-Use Transition
63,TP001,Energy System Transition,2,7.51042,Watershed Restoration and Land-Use Transition
63,TP004,Institutional Governance Reform,3,7.4629,Watershed Restoration and Land-Use Transition
63,TP006,Public Health Prevention Transformation,4,7.42249,Watershed Restoration and Land-Use Transition
63,TP002,Climate-Resilient Urban Redesign,5,7.38277,Watershed Restoration and Land-Use Transition
63,TP003,Regional Food System Reconfiguration,6,7.08978,Watershed Restoration and Land-Use Transition
64,TP005,Watershed Restoration and Land-Use Transition,1,7.38747,Watershed Restoration and Land-Use Transition
64,TP002,Climate-Resilient Urban Redesign,2,7.2962,Watershed Restoration and Land-Use Transition
64,TP003,Regional Food System Reconfiguration,3,7.22006,Watershed Restoration and Land-Use Transition
64,TP006,Public Health Prevention Transformation,4,7.20414,Watershed Restoration and Land-Use Transition
64,TP004,Institutional Governance Reform,5,7.16212,Watershed Restoration and Land-Use Transition
64,TP001,Energy System Transition,6,6.87732,Watershed Restoration and Land-Use Transition
65,TP004,Institutional Governance Reform,1,7.54633,Institutional Governance Reform
65,TP002,Climate-Resilient Urban Redesign,2,7.43665,Institutional Governance Reform
65,TP005,Watershed Restoration and Land-Use Transition,3,7.4281,Institutional Governance Reform
65,TP001,Energy System Transition,4,7.31116,Institutional Governance Reform
65,TP006,Public Health Prevention Transformation,5,7.16369,Institutional Governance Reform
65,TP003,Regional Food System Reconfiguration,6,7.07816,Institutional Governance Reform
66,TP002,Climate-Resilient Urban Redesign,1,7.58796,Climate-Resilient Urban Redesign
66,TP004,Institutional Governance Reform,2,7.46342,Climate-Resilient Urban Redesign
66,TP005,Watershed Restoration and Land-Use Transition,3,7.408,Climate-Resilient Urban Redesign
66,TP006,Public Health Prevention Transformation,4,7.39337,Climate-Resilient Urban Redesign
66,TP003,Regional Food System Reconfiguration,5,7.37584,Climate-Resilient Urban Redesign
66,TP001,Energy System Transition,6,7.27912,Climate-Resilient Urban Redesign
67,TP004,Institutional Governance Reform,1,7.75098,Institutional Governance Reform
67,TP006,Public Health Prevention Transformation,2,7.43817,Institutional Governance Reform
67,TP002,Climate-Resilient Urban Redesign,3,7.39483,Institutional Governance Reform
67,TP003,Regional Food System Reconfiguration,4,7.38845,Institutional Governance Reform
67,TP001,Energy System Transition,5,7.24794,Institutional Governance Reform
67,TP005,Watershed Restoration and Land-Use Transition,6,7.04287,Institutional Governance Reform
68,TP005,Watershed Restoration and Land-Use Transition,1,7.68069,Watershed Restoration and Land-Use Transition
68,TP002,Climate-Resilient Urban Redesign,2,7.67028,Watershed Restoration and Land-Use Transition
68,TP006,Public Health Prevention Transformation,3,7.44814,Watershed Restoration and Land-Use Transition
68,TP003,Regional Food System Reconfiguration,4,7.29026,Watershed Restoration and Land-Use Transition
68,TP001,Energy System Transition,5,7.1595,Watershed Restoration and Land-Use Transition
68,TP004,Institutional Governance Reform,6,7.10539,Watershed Restoration and Land-Use Transition
69,TP002,Climate-Resilient Urban Redesign,1,7.68771,Climate-Resilient Urban Redesign
69,TP006,Public Health Prevention Transformation,2,7.56167,Climate-Resilient Urban Redesign
69,TP001,Energy System Transition,3,7.53886,Climate-Resilient Urban Redesign
69,TP005,Watershed Restoration and Land-Use Transition,4,7.42399,Climate-Resilient Urban Redesign
69,TP004,Institutional Governance Reform,5,7.38636,Climate-Resilient Urban Redesign
69,TP003,Regional Food System Reconfiguration,6,7.38434,Climate-Resilient Urban Redesign
70,TP002,Climate-Resilient Urban Redesign,1,7.63197,Climate-Resilient Urban Redesign
70,TP005,Watershed Restoration and Land-Use Transition,2,7.59654,Climate-Resilient Urban Redesign
70,TP006,Public Health Prevention Transformation,3,7.46344,Climate-Resilient Urban Redesign
70,TP001,Energy System Transition,4,7.28698,Climate-Resilient Urban Redesign
70,TP004,Institutional Governance Reform,5,7.23259,Climate-Resilient Urban Redesign
70,TP003,Regional Food System Reconfiguration,6,7.01827,Climate-Resilient Urban Redesign
71,TP002,Climate-Resilient Urban Redesign,1,7.66726,Climate-Resilient Urban Redesign
71,TP003,Regional Food System Reconfiguration,2,7.65168,Climate-Resilient Urban Redesign
71,TP005,Watershed Restoration and Land-Use Transition,3,7.64488,Climate-Resilient Urban Redesign
71,TP001,Energy System Transition,4,7.40932,Climate-Resilient Urban Redesign
71,TP006,Public Health Prevention Transformation,5,7.29835,Climate-Resilient Urban Redesign
71,TP004,Institutional Governance Reform,6,7.16632,Climate-Resilient Urban Redesign
72,TP002,Climate-Resilient Urban Redesign,1,7.5512,Climate-Resilient Urban Redesign
72,TP004,Institutional Governance Reform,2,7.49536,Climate-Resilient Urban Redesign
72,TP005,Watershed Restoration and Land-Use Transition,3,7.40737,Climate-Resilient Urban Redesign
72,TP001,Energy System Transition,4,7.35028,Climate-Resilient Urban Redesign
72,TP006,Public Health Prevention Transformation,5,7.31572,Climate-Resilient Urban Redesign
72,TP003,Regional Food System Reconfiguration,6,6.62162,Climate-Resilient Urban Redesign
73,TP006,Public Health Prevention Transformation,1,7.66236,Public Health Prevention Transformation
73,TP002,Climate-Resilient Urban Redesign,2,7.54196,Public Health Prevention Transformation
73,TP005,Watershed Restoration and Land-Use Transition,3,7.39335,Public Health Prevention Transformation
73,TP004,Institutional Governance Reform,4,7.32443,Public Health Prevention Transformation
73,TP001,Energy System Transition,5,7.08321,Public Health Prevention Transformation
73,TP003,Regional Food System Reconfiguration,6,6.78274,Public Health Prevention Transformation
74,TP005,Watershed Restoration and Land-Use Transition,1,7.62641,Watershed Restoration and Land-Use Transition
74,TP006,Public Health Prevention Transformation,2,7.22616,Watershed Restoration and Land-Use Transition
74,TP003,Regional Food System Reconfiguration,3,7.19795,Watershed Restoration and Land-Use Transition
74,TP002,Climate-Resilient Urban Redesign,4,7.15693,Watershed Restoration and Land-Use Transition
74,TP001,Energy System Transition,5,7.13319,Watershed Restoration and Land-Use Transition
74,TP004,Institutional Governance Reform,6,7.09712,Watershed Restoration and Land-Use Transition
75,TP005,Watershed Restoration and Land-Use Transition,1,7.60075,Watershed Restoration and Land-Use Transition
75,TP002,Climate-Resilient Urban Redesign,2,7.53927,Watershed Restoration and Land-Use Transition
75,TP004,Institutional Governance Reform,3,7.34854,Watershed Restoration and Land-Use Transition
75,TP001,Energy System Transition,4,7.17016,Watershed Restoration and Land-Use Transition
75,TP006,Public Health Prevention Transformation,5,7.13702,Watershed Restoration and Land-Use Transition
75,TP003,Regional Food System Reconfiguration,6,6.95614,Watershed Restoration and Land-Use Transition
76,TP002,Climate-Resilient Urban Redesign,1,7.59416,Climate-Resilient Urban Redesign
76,TP005,Watershed Restoration and Land-Use Transition,2,7.59325,Climate-Resilient Urban Redesign
76,TP004,Institutional Governance Reform,3,7.35564,Climate-Resilient Urban Redesign
76,TP006,Public Health Prevention Transformation,4,7.00782,Climate-Resilient Urban Redesign
76,TP001,Energy System Transition,5,6.99551,Climate-Resilient Urban Redesign
76,TP003,Regional Food System Reconfiguration,6,6.84125,Climate-Resilient Urban Redesign
77,TP006,Public Health Prevention Transformation,1,8.00434,Public Health Prevention Transformation
77,TP004,Institutional Governance Reform,2,7.66046,Public Health Prevention Transformation
77,TP002,Climate-Resilient Urban Redesign,3,7.60028,Public Health Prevention Transformation
77,TP005,Watershed Restoration and Land-Use Transition,4,7.40777,Public Health Prevention Transformation
77,TP001,Energy System Transition,5,7.24853,Public Health Prevention Transformation
77,TP003,Regional Food System Reconfiguration,6,7.14826,Public Health Prevention Transformation
78,TP005,Watershed Restoration and Land-Use Transition,1,7.61843,Watershed Restoration and Land-Use Transition
78,TP002,Climate-Resilient Urban Redesign,2,7.47073,Watershed Restoration and Land-Use Transition
78,TP006,Public Health Prevention Transformation,3,7.44043,Watershed Restoration and Land-Use Transition
78,TP001,Energy System Transition,4,7.29059,Watershed Restoration and Land-Use Transition
78,TP003,Regional Food System Reconfiguration,5,7.1211,Watershed Restoration and Land-Use Transition
78,TP004,Institutional Governance Reform,6,6.91594,Watershed Restoration and Land-Use Transition
79,TP004,Institutional Governance Reform,1,7.80057,Institutional Governance Reform
79,TP005,Watershed Restoration and Land-Use Transition,2,7.60482,Institutional Governance Reform
79,TP006,Public Health Prevention Transformation,3,7.51309,Institutional Governance Reform
79,TP002,Climate-Resilient Urban Redesign,4,7.5012,Institutional Governance Reform
79,TP003,Regional Food System Reconfiguration,5,7.18344,Institutional Governance Reform
79,TP001,Energy System Transition,6,6.82052,Institutional Governance Reform
80,TP002,Climate-Resilient Urban Redesign,1,7.6649,Climate-Resilient Urban Redesign
80,TP006,Public Health Prevention Transformation,2,7.44984,Climate-Resilient Urban Redesign
80,TP004,Institutional Governance Reform,3,7.41025,Climate-Resilient Urban Redesign
80,TP001,Energy System Transition,4,7.27787,Climate-Resilient Urban Redesign
80,TP005,Watershed Restoration and Land-Use Transition,5,7.06433,Climate-Resilient Urban Redesign
80,TP003,Regional Food System Reconfiguration,6,6.85089,Climate-Resilient Urban Redesign
81,TP004,Institutional Governance Reform,1,7.72062,Institutional Governance Reform
81,TP002,Climate-Resilient Urban Redesign,2,7.63343,Institutional Governance Reform
81,TP003,Regional Food System Reconfiguration,3,7.40734,Institutional Governance Reform
81,TP006,Public Health Prevention Transformation,4,7.35505,Institutional Governance Reform
81,TP005,Watershed Restoration and Land-Use Transition,5,7.03647,Institutional Governance Reform
81,TP001,Energy System Transition,6,7.03289,Institutional Governance Reform
82,TP004,Institutional Governance Reform,1,7.7603,Institutional Governance Reform
82,TP001,Energy System Transition,2,7.60096,Institutional Governance Reform
82,TP005,Watershed Restoration and Land-Use Transition,3,7.54758,Institutional Governance Reform
