simulation_id,strategy_id,strategy,rank,resilience_value,winner
47,URB001,Heat-Resilient Housing Retrofit Program,5,7.30129,Community Resilience Hub Network
47,URB004,Transit Access and Evacuation Equity Plan,6,7.19228,Community Resilience Hub Network
48,URB006,Anti-Displacement Climate Adaptation Framework,1,7.66545,Anti-Displacement Climate Adaptation Framework
48,URB001,Heat-Resilient Housing Retrofit Program,2,7.32411,Anti-Displacement Climate Adaptation Framework
48,URB004,Transit Access and Evacuation Equity Plan,3,7.24062,Anti-Displacement Climate Adaptation Framework
48,URB002,Green-Blue Stormwater and Floodplain Network,4,7.22856,Anti-Displacement Climate Adaptation Framework
48,URB005,Community Resilience Hub Network,5,7.13655,Anti-Displacement Climate Adaptation Framework
48,URB003,Critical Service Microgrid and Water Backup Program,6,7.01667,Anti-Displacement Climate Adaptation Framework
49,URB006,Anti-Displacement Climate Adaptation Framework,1,7.68861,Anti-Displacement Climate Adaptation Framework
49,URB002,Green-Blue Stormwater and Floodplain Network,2,7.65212,Anti-Displacement Climate Adaptation Framework
49,URB001,Heat-Resilient Housing Retrofit Program,3,7.53776,Anti-Displacement Climate Adaptation Framework
49,URB004,Transit Access and Evacuation Equity Plan,4,7.43301,Anti-Displacement Climate Adaptation Framework
49,URB003,Critical Service Microgrid and Water Backup Program,5,7.29403,Anti-Displacement Climate Adaptation Framework
49,URB005,Community Resilience Hub Network,6,7.16594,Anti-Displacement Climate Adaptation Framework
50,URB004,Transit Access and Evacuation Equity Plan,1,7.90226,Transit Access and Evacuation Equity Plan
50,URB002,Green-Blue Stormwater and Floodplain Network,2,7.60568,Transit Access and Evacuation Equity Plan
50,URB006,Anti-Displacement Climate Adaptation Framework,3,7.47222,Transit Access and Evacuation Equity Plan
50,URB005,Community Resilience Hub Network,4,7.31653,Transit Access and Evacuation Equity Plan
50,URB001,Heat-Resilient Housing Retrofit Program,5,7.30303,Transit Access and Evacuation Equity Plan
50,URB003,Critical Service Microgrid and Water Backup Program,6,6.95236,Transit Access and Evacuation Equity Plan
51,URB005,Community Resilience Hub Network,1,7.91583,Community Resilience Hub Network
51,URB004,Transit Access and Evacuation Equity Plan,2,7.54318,Community Resilience Hub Network
51,URB002,Green-Blue Stormwater and Floodplain Network,3,7.54219,Community Resilience Hub Network
51,URB006,Anti-Displacement Climate Adaptation Framework,4,7.35247,Community Resilience Hub Network
51,URB001,Heat-Resilient Housing Retrofit Program,5,7.0558,Community Resilience Hub Network
51,URB003,Critical Service Microgrid and Water Backup Program,6,7.0395,Community Resilience Hub Network
52,URB001,Heat-Resilient Housing Retrofit Program,1,7.87703,Heat-Resilient Housing Retrofit Program
52,URB003,Critical Service Microgrid and Water Backup Program,2,7.57395,Heat-Resilient Housing Retrofit Program
52,URB006,Anti-Displacement Climate Adaptation Framework,3,7.49669,Heat-Resilient Housing Retrofit Program
52,URB004,Transit Access and Evacuation Equity Plan,4,7.39668,Heat-Resilient Housing Retrofit Program
52,URB005,Community Resilience Hub Network,5,7.308,Heat-Resilient Housing Retrofit Program
52,URB002,Green-Blue Stormwater and Floodplain Network,6,7.24551,Heat-Resilient Housing Retrofit Program
53,URB002,Green-Blue Stormwater and Floodplain Network,1,7.86172,Green-Blue Stormwater and Floodplain Network
53,URB004,Transit Access and Evacuation Equity Plan,2,7.66763,Green-Blue Stormwater and Floodplain Network
53,URB005,Community Resilience Hub Network,3,7.61989,Green-Blue Stormwater and Floodplain Network
53,URB001,Heat-Resilient Housing Retrofit Program,4,7.53733,Green-Blue Stormwater and Floodplain Network
53,URB006,Anti-Displacement Climate Adaptation Framework,5,7.4237,Green-Blue Stormwater and Floodplain Network
53,URB003,Critical Service Microgrid and Water Backup Program,6,7.24877,Green-Blue Stormwater and Floodplain Network
54,URB001,Heat-Resilient Housing Retrofit Program,1,7.61044,Heat-Resilient Housing Retrofit Program
54,URB002,Green-Blue Stormwater and Floodplain Network,2,7.47438,Heat-Resilient Housing Retrofit Program
54,URB006,Anti-Displacement Climate Adaptation Framework,3,7.37534,Heat-Resilient Housing Retrofit Program
54,URB005,Community Resilience Hub Network,4,7.29246,Heat-Resilient Housing Retrofit Program
54,URB003,Critical Service Microgrid and Water Backup Program,5,7.24375,Heat-Resilient Housing Retrofit Program
54,URB004,Transit Access and Evacuation Equity Plan,6,7.18008,Heat-Resilient Housing Retrofit Program
55,URB006,Anti-Displacement Climate Adaptation Framework,1,8.05262,Anti-Displacement Climate Adaptation Framework
55,URB002,Green-Blue Stormwater and Floodplain Network,2,7.64901,Anti-Displacement Climate Adaptation Framework
55,URB005,Community Resilience Hub Network,3,7.40418,Anti-Displacement Climate Adaptation Framework
55,URB001,Heat-Resilient Housing Retrofit Program,4,7.39473,Anti-Displacement Climate Adaptation Framework
55,URB003,Critical Service Microgrid and Water Backup Program,5,7.37176,Anti-Displacement Climate Adaptation Framework
55,URB004,Transit Access and Evacuation Equity Plan,6,7.03678,Anti-Displacement Climate Adaptation Framework
56,URB006,Anti-Displacement Climate Adaptation Framework,1,7.58619,Anti-Displacement Climate Adaptation Framework
56,URB002,Green-Blue Stormwater and Floodplain Network,2,7.4839,Anti-Displacement Climate Adaptation Framework
56,URB004,Transit Access and Evacuation Equity Plan,3,7.39274,Anti-Displacement Climate Adaptation Framework
56,URB001,Heat-Resilient Housing Retrofit Program,4,7.3164,Anti-Displacement Climate Adaptation Framework
56,URB005,Community Resilience Hub Network,5,7.28014,Anti-Displacement Climate Adaptation Framework
56,URB003,Critical Service Microgrid and Water Backup Program,6,7.0911,Anti-Displacement Climate Adaptation Framework
57,URB005,Community Resilience Hub Network,1,7.6814,Community Resilience Hub Network
57,URB002,Green-Blue Stormwater and Floodplain Network,2,7.61636,Community Resilience Hub Network
57,URB003,Critical Service Microgrid and Water Backup Program,3,7.44608,Community Resilience Hub Network
57,URB004,Transit Access and Evacuation Equity Plan,4,7.41643,Community Resilience Hub Network
57,URB006,Anti-Displacement Climate Adaptation Framework,5,7.17086,Community Resilience Hub Network
57,URB001,Heat-Resilient Housing Retrofit Program,6,7.10153,Community Resilience Hub Network
58,URB005,Community Resilience Hub Network,1,7.80684,Community Resilience Hub Network
58,URB001,Heat-Resilient Housing Retrofit Program,2,7.51243,Community Resilience Hub Network
58,URB002,Green-Blue Stormwater and Floodplain Network,3,7.49323,Community Resilience Hub Network
58,URB004,Transit Access and Evacuation Equity Plan,4,7.4614,Community Resilience Hub Network
58,URB006,Anti-Displacement Climate Adaptation Framework,5,7.38239,Community Resilience Hub Network
58,URB003,Critical Service Microgrid and Water Backup Program,6,7.04879,Community Resilience Hub Network
59,URB006,Anti-Displacement Climate Adaptation Framework,1,7.76929,Anti-Displacement Climate Adaptation Framework
59,URB001,Heat-Resilient Housing Retrofit Program,2,7.74996,Anti-Displacement Climate Adaptation Framework
59,URB002,Green-Blue Stormwater and Floodplain Network,3,7.7068,Anti-Displacement Climate Adaptation Framework
59,URB003,Critical Service Microgrid and Water Backup Program,4,7.36882,Anti-Displacement Climate Adaptation Framework
59,URB005,Community Resilience Hub Network,5,7.30228,Anti-Displacement Climate Adaptation Framework
59,URB004,Transit Access and Evacuation Equity Plan,6,6.94078,Anti-Displacement Climate Adaptation Framework
60,URB006,Anti-Displacement Climate Adaptation Framework,1,7.87252,Anti-Displacement Climate Adaptation Framework
60,URB002,Green-Blue Stormwater and Floodplain Network,2,7.71118,Anti-Displacement Climate Adaptation Framework
60,URB004,Transit Access and Evacuation Equity Plan,3,7.59067,Anti-Displacement Climate Adaptation Framework
60,URB005,Community Resilience Hub Network,4,7.41472,Anti-Displacement Climate Adaptation Framework
60,URB001,Heat-Resilient Housing Retrofit Program,5,7.3284,Anti-Displacement Climate Adaptation Framework
60,URB003,Critical Service Microgrid and Water Backup Program,6,7.23021,Anti-Displacement Climate Adaptation Framework
61,URB001,Heat-Resilient Housing Retrofit Program,1,7.51809,Heat-Resilient Housing Retrofit Program
61,URB003,Critical Service Microgrid and Water Backup Program,2,7.50273,Heat-Resilient Housing Retrofit Program
61,URB002,Green-Blue Stormwater and Floodplain Network,3,7.46004,Heat-Resilient Housing Retrofit Program
61,URB004,Transit Access and Evacuation Equity Plan,4,7.37955,Heat-Resilient Housing Retrofit Program
61,URB006,Anti-Displacement Climate Adaptation Framework,5,7.36941,Heat-Resilient Housing Retrofit Program
61,URB005,Community Resilience Hub Network,6,7.21863,Heat-Resilient Housing Retrofit Program
62,URB003,Critical Service Microgrid and Water Backup Program,1,7.78589,Critical Service Microgrid and Water Backup Program
62,URB004,Transit Access and Evacuation Equity Plan,2,7.74234,Critical Service Microgrid and Water Backup Program
62,URB006,Anti-Displacement Climate Adaptation Framework,3,7.50831,Critical Service Microgrid and Water Backup Program
62,URB005,Community Resilience Hub Network,4,7.26646,Critical Service Microgrid and Water Backup Program
62,URB002,Green-Blue Stormwater and Floodplain Network,5,7.17921,Critical Service Microgrid and Water Backup Program
62,URB001,Heat-Resilient Housing Retrofit Program,6,7.15172,Critical Service Microgrid and Water Backup Program
63,URB006,Anti-Displacement Climate Adaptation Framework,1,7.90494,Anti-Displacement Climate Adaptation Framework
63,URB002,Green-Blue Stormwater and Floodplain Network,2,7.73027,Anti-Displacement Climate Adaptation Framework
63,URB001,Heat-Resilient Housing Retrofit Program,3,7.50681,Anti-Displacement Climate Adaptation Framework
63,URB004,Transit Access and Evacuation Equity Plan,4,7.46571,Anti-Displacement Climate Adaptation Framework
63,URB005,Community Resilience Hub Network,5,7.45463,Anti-Displacement Climate Adaptation Framework
63,URB003,Critical Service Microgrid and Water Backup Program,6,6.97247,Anti-Displacement Climate Adaptation Framework
64,URB004,Transit Access and Evacuation Equity Plan,1,7.90765,Transit Access and Evacuation Equity Plan
64,URB001,Heat-Resilient Housing Retrofit Program,2,7.61365,Transit Access and Evacuation Equity Plan
64,URB006,Anti-Displacement Climate Adaptation Framework,3,7.54163,Transit Access and Evacuation Equity Plan
64,URB002,Green-Blue Stormwater and Floodplain Network,4,7.52116,Transit Access and Evacuation Equity Plan
64,URB005,Community Resilience Hub Network,5,7.45206,Transit Access and Evacuation Equity Plan
64,URB003,Critical Service Microgrid and Water Backup Program,6,7.16246,Transit Access and Evacuation Equity Plan
65,URB006,Anti-Displacement Climate Adaptation Framework,1,7.89059,Anti-Displacement Climate Adaptation Framework
65,URB003,Critical Service Microgrid and Water Backup Program,2,7.55375,Anti-Displacement Climate Adaptation Framework
65,URB002,Green-Blue Stormwater and Floodplain Network,3,7.51631,Anti-Displacement Climate Adaptation Framework
65,URB004,Transit Access and Evacuation Equity Plan,4,7.40428,Anti-Displacement Climate Adaptation Framework
65,URB001,Heat-Resilient Housing Retrofit Program,5,7.3715,Anti-Displacement Climate Adaptation Framework
65,URB005,Community Resilience Hub Network,6,7.26533,Anti-Displacement Climate Adaptation Framework
66,URB002,Green-Blue Stormwater and Floodplain Network,1,7.73945,Green-Blue Stormwater and Floodplain Network
66,URB001,Heat-Resilient Housing Retrofit Program,2,7.59537,Green-Blue Stormwater and Floodplain Network
66,URB004,Transit Access and Evacuation Equity Plan,3,7.57452,Green-Blue Stormwater and Floodplain Network
66,URB006,Anti-Displacement Climate Adaptation Framework,4,7.48062,Green-Blue Stormwater and Floodplain Network
66,URB005,Community Resilience Hub Network,5,7.40429,Green-Blue Stormwater and Floodplain Network
66,URB003,Critical Service Microgrid and Water Backup Program,6,7.39757,Green-Blue Stormwater and Floodplain Network
67,URB004,Transit Access and Evacuation Equity Plan,1,7.73908,Transit Access and Evacuation Equity Plan
67,URB005,Community Resilience Hub Network,2,7.72732,Transit Access and Evacuation Equity Plan
67,URB006,Anti-Displacement Climate Adaptation Framework,3,7.72283,Transit Access and Evacuation Equity Plan
67,URB002,Green-Blue Stormwater and Floodplain Network,4,7.58532,Transit Access and Evacuation Equity Plan
67,URB001,Heat-Resilient Housing Retrofit Program,5,7.37342,Transit Access and Evacuation Equity Plan
67,URB003,Critical Service Microgrid and Water Backup Program,6,7.34792,Transit Access and Evacuation Equity Plan
68,URB002,Green-Blue Stormwater and Floodplain Network,1,7.68972,Green-Blue Stormwater and Floodplain Network
68,URB001,Heat-Resilient Housing Retrofit Program,2,7.44868,Green-Blue Stormwater and Floodplain Network
68,URB006,Anti-Displacement Climate Adaptation Framework,3,7.43175,Green-Blue Stormwater and Floodplain Network
68,URB003,Critical Service Microgrid and Water Backup Program,4,7.4041,Green-Blue Stormwater and Floodplain Network
68,URB004,Transit Access and Evacuation Equity Plan,5,7.39587,Green-Blue Stormwater and Floodplain Network
68,URB005,Community Resilience Hub Network,6,7.24472,Green-Blue Stormwater and Floodplain Network
69,URB004,Transit Access and Evacuation Equity Plan,1,7.93919,Transit Access and Evacuation Equity Plan
69,URB006,Anti-Displacement Climate Adaptation Framework,2,7.68746,Transit Access and Evacuation Equity Plan
69,URB002,Green-Blue Stormwater and Floodplain Network,3,7.60711,Transit Access and Evacuation Equity Plan
69,URB001,Heat-Resilient Housing Retrofit Program,4,7.56724,Transit Access and Evacuation Equity Plan
69,URB003,Critical Service Microgrid and Water Backup Program,5,7.46789,Transit Access and Evacuation Equity Plan
69,URB005,Community Resilience Hub Network,6,7.24027,Transit Access and Evacuation Equity Plan
70,URB006,Anti-Displacement Climate Adaptation Framework,1,8.3152,Anti-Displacement Climate Adaptation Framework
70,URB002,Green-Blue Stormwater and Floodplain Network,2,7.88254,Anti-Displacement Climate Adaptation Framework
70,URB004,Transit Access and Evacuation Equity Plan,3,7.65431,Anti-Displacement Climate Adaptation Framework
70,URB001,Heat-Resilient Housing Retrofit Program,4,7.65284,Anti-Displacement Climate Adaptation Framework
70,URB003,Critical Service Microgrid and Water Backup Program,5,7.15927,Anti-Displacement Climate Adaptation Framework
70,URB005,Community Resilience Hub Network,6,6.93349,Anti-Displacement Climate Adaptation Framework
