system_id,system_type,scenario_id,scenario_name,time_step,disturbance,vulnerability_stock,resilience_margin,threshold_flag
S001,Watershed Governance,D004,Slow threshold erosion,63,0.438,2.0,-0.2636,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,64,0.4363,2.0,-0.2633,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,65,0.4353,2.0,-0.2631,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,66,0.435,2.0,-0.263,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,67,0.4354,2.0,-0.2631,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,68,0.4364,2.0,-0.2633,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,69,0.4381,2.0,-0.2636,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,70,0.4404,2.0,-0.2641,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,71,0.4433,2.0,-0.2647,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,72,0.8266,2.0,-0.3413,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,73,0.4503,2.0,-0.2661,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,74,0.4542,2.0,-0.2668,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,75,0.4583,2.0,-0.2677,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,76,0.4625,2.0,-0.2685,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,77,0.4666,2.0,-0.2693,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,78,0.4705,2.0,-0.2701,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,79,0.4741,2.0,-0.2708,threshold risk
S001,Watershed Governance,D004,Slow threshold erosion,80,0.4773,2.0,-0.2715,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,1,0.2641,0.8412,0.5819,viable margin
S002,Urban Infrastructure,D001,Short operational shock,2,0.5682,1.1336,0.2288,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,3,0.272,1.3926,0.029,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,4,0.5755,1.8031,-0.4422,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,5,0.2785,2.0,-0.5797,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,6,0.581,2.0,-0.6402,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,7,0.283,2.0,-0.5806,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,8,0.5843,2.0,-0.6409,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,9,0.2849,2.0,-0.581,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,10,0.5849,2.0,-0.641,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,11,0.2841,2.0,-0.5808,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,12,0.5827,2.0,-0.6405,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,13,0.2807,2.0,-0.5801,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,14,0.5781,2.0,-0.6396,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,15,0.275,2.0,-0.579,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,16,0.5714,2.0,-0.6383,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,17,0.2676,2.0,-0.5775,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,18,0.5635,2.0,-0.6367,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,19,0.2594,2.0,-0.5759,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,20,0.5552,2.0,-0.635,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,21,0.2512,2.0,-0.5742,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,22,0.5475,2.0,-0.6335,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,23,0.2441,2.0,-0.5728,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,24,0.5411,2.0,-0.6322,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,25,0.2386,2.0,-0.5717,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,26,0.5368,2.0,-0.6314,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,27,0.2356,2.0,-0.5711,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,28,0.535,2.0,-0.631,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,29,0.2352,2.0,-0.571,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,30,0.536,2.0,-0.6312,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,31,0.2375,2.0,-0.5715,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,32,0.5397,2.0,-0.6319,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,33,0.2424,2.0,-0.5725,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,34,0.5455,2.0,-0.6331,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,35,0.2491,2.0,-0.5738,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,36,0.553,2.0,-0.6346,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,37,0.2571,2.0,-0.5754,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,38,0.5613,2.0,-0.6363,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,39,0.2654,2.0,-0.5771,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,40,0.5694,2.0,-0.6379,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,41,0.2731,2.0,-0.5786,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,42,0.5764,2.0,-0.6393,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,43,0.2793,2.0,-0.5799,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,44,0.5817,2.0,-0.6403,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,45,0.2834,2.0,-0.5807,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,46,0.5846,2.0,-0.6409,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,47,0.285,2.0,-0.581,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,48,0.5847,2.0,-0.6409,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,49,0.2838,2.0,-0.5808,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,50,0.5822,2.0,-0.6404,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,51,0.28,2.0,-0.58,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,52,0.5772,2.0,-0.6394,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,53,0.2739,2.0,-0.5788,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,54,0.5703,2.0,-0.6381,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,55,0.2664,2.0,-0.5773,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,56,0.5623,2.0,-0.6365,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,57,0.2581,2.0,-0.5756,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,58,0.554,2.0,-0.6348,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,59,0.2501,2.0,-0.574,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,60,0.5464,2.0,-0.6333,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,61,0.2431,2.0,-0.5726,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,62,0.5403,2.0,-0.6321,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,63,0.238,2.0,-0.5716,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,64,0.5363,2.0,-0.6313,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,65,0.2353,2.0,-0.5711,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,66,0.535,2.0,-0.631,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,67,0.2354,2.0,-0.5711,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,68,0.5364,2.0,-0.6313,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,69,0.2381,2.0,-0.5716,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,70,0.5404,2.0,-0.6321,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,71,0.2433,2.0,-0.5727,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,72,0.5466,2.0,-0.6333,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,73,0.2503,2.0,-0.5741,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,74,0.5542,2.0,-0.6348,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,75,0.2583,2.0,-0.5757,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,76,0.5625,2.0,-0.6365,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,77,0.2666,2.0,-0.5773,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,78,0.5705,2.0,-0.6381,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,79,0.2741,2.0,-0.5788,threshold risk
S002,Urban Infrastructure,D001,Short operational shock,80,0.5773,2.0,-0.6395,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,1,0.5241,0.8823,0.4888,viable margin
S002,Urban Infrastructure,D002,Repeated stress with delay,2,0.5282,1.1285,0.2419,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,3,0.532,1.4275,-0.0579,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,4,0.5355,1.7904,-0.4215,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,5,0.5385,2.0,-0.6317,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,6,1.081,2.0,-0.7402,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,7,0.543,2.0,-0.6326,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,8,0.5443,2.0,-0.6329,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,9,0.5449,2.0,-0.633,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,10,0.5449,2.0,-0.633,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,11,0.5441,2.0,-0.6328,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,12,1.0827,2.0,-0.7405,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,13,0.5407,2.0,-0.6321,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,14,0.5381,2.0,-0.6316,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,15,0.535,2.0,-0.631,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,16,0.5314,2.0,-0.6303,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,17,0.5276,2.0,-0.6295,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,18,1.0635,2.0,-0.7367,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,19,0.5194,2.0,-0.6279,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,20,0.5152,2.0,-0.627,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,21,0.5112,2.0,-0.6262,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,22,0.5075,2.0,-0.6255,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,23,0.5041,2.0,-0.6248,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,24,1.0411,2.0,-0.7322,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,25,0.4986,2.0,-0.6237,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,26,0.4968,2.0,-0.6234,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,27,0.4956,2.0,-0.6231,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,28,0.495,2.0,-0.623,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,29,0.4952,2.0,-0.623,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,30,1.036,2.0,-0.7312,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,31,0.4975,2.0,-0.6235,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,32,0.4997,2.0,-0.6239,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,33,0.5024,2.0,-0.6245,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,34,0.5055,2.0,-0.6251,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,35,0.5091,2.0,-0.6258,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,36,1.053,2.0,-0.7346,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,37,0.5171,2.0,-0.6274,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,38,0.5213,2.0,-0.6283,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,39,0.5254,2.0,-0.6291,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,40,0.5294,2.0,-0.6299,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,41,0.5331,2.0,-0.6306,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,42,1.0764,2.0,-0.7393,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,43,0.5393,2.0,-0.6319,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,44,0.5417,2.0,-0.6323,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,45,0.5434,2.0,-0.6327,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,46,0.5446,2.0,-0.6329,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,47,0.545,2.0,-0.633,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,48,1.0847,2.0,-0.7409,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,49,0.5438,2.0,-0.6328,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,50,0.5422,2.0,-0.6324,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,51,0.54,2.0,-0.632,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,52,0.5372,2.0,-0.6314,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,53,0.5339,2.0,-0.6308,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,54,1.0703,2.0,-0.7381,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,55,0.5264,2.0,-0.6293,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,56,0.5223,2.0,-0.6285,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,57,0.5181,2.0,-0.6276,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,58,0.514,2.0,-0.6268,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,59,0.5101,2.0,-0.626,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,60,1.0464,2.0,-0.7333,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,61,0.5031,2.0,-0.6246,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,62,0.5003,2.0,-0.6241,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,63,0.498,2.0,-0.6236,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,64,0.4963,2.0,-0.6233,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,65,0.4953,2.0,-0.6231,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,66,1.035,2.0,-0.731,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,67,0.4954,2.0,-0.6231,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,68,0.4964,2.0,-0.6233,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,69,0.4981,2.0,-0.6236,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,70,0.5004,2.0,-0.6241,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,71,0.5033,2.0,-0.6247,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,72,1.0466,2.0,-0.7333,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,73,0.5103,2.0,-0.6261,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,74,0.5142,2.0,-0.6268,threshold risk
S002,Urban Infrastructure,D002,Repeated stress with delay,75,0.5183,2.0,-0.6277,threshold risk
