service_id,service,scenario_id,scenario_name,time_step,disturbance,ecosystem_condition,functional_capacity,service_flow,resilience_margin,threshold_flag
ES001,Pollination,SD003,Compound service stress,49,0.72885,0.01,0.01,8e-05,0.30315,threshold risk
ES001,Pollination,SD003,Compound service stress,50,0.73134,0.01,0.01,8e-05,0.30066,threshold risk
ES001,Pollination,SD003,Compound service stress,51,0.73383,0.01,0.01,8e-05,0.29817,threshold risk
ES001,Pollination,SD003,Compound service stress,52,0.7363,0.01,0.01,8e-05,0.2957,threshold risk
ES001,Pollination,SD003,Compound service stress,53,0.7387,0.01,0.01,8e-05,0.2933,threshold risk
ES001,Pollination,SD003,Compound service stress,54,1.261,0.01,0.01,6e-05,-0.229,threshold risk
ES001,Pollination,SD003,Compound service stress,55,0.74316,0.01,0.01,8e-05,0.28884,threshold risk
ES001,Pollination,SD003,Compound service stress,56,0.74514,0.01,0.01,8e-05,0.28686,threshold risk
ES001,Pollination,SD003,Compound service stress,57,0.74692,0.01,0.01,8e-05,0.28508,threshold risk
ES001,Pollination,SD003,Compound service stress,58,0.74846,0.01,0.01,8e-05,0.28354,threshold risk
ES001,Pollination,SD003,Compound service stress,59,0.74975,0.01,0.01,8e-05,0.28225,threshold risk
ES001,Pollination,SD003,Compound service stress,60,1.27076,0.01,0.01,6e-05,-0.23876,threshold risk
ES001,Pollination,SD003,Compound service stress,61,0.75148,0.01,0.01,8e-05,0.28052,threshold risk
ES001,Pollination,SD003,Compound service stress,62,0.75189,0.01,0.01,8e-05,0.28011,threshold risk
ES001,Pollination,SD003,Compound service stress,63,0.752,0.01,0.01,8e-05,0.28,threshold risk
ES001,Pollination,SD003,Compound service stress,64,0.75179,0.01,0.01,8e-05,0.28021,threshold risk
ES001,Pollination,SD003,Compound service stress,65,0.75127,0.01,0.01,8e-05,0.28073,threshold risk
ES001,Pollination,SD003,Compound service stress,66,1.27045,0.01,0.01,6e-05,-0.23845,threshold risk
ES001,Pollination,SD003,Compound service stress,67,0.74935,0.01,0.01,8e-05,0.28265,threshold risk
ES001,Pollination,SD003,Compound service stress,68,0.74797,0.01,0.01,8e-05,0.28403,threshold risk
ES001,Pollination,SD003,Compound service stress,69,0.74634,0.01,0.01,8e-05,0.28566,threshold risk
ES001,Pollination,SD003,Compound service stress,70,0.74449,0.01,0.01,8e-05,0.28751,threshold risk
ES001,Pollination,SD003,Compound service stress,71,0.74245,0.01,0.01,8e-05,0.28955,threshold risk
ES001,Pollination,SD003,Compound service stress,72,1.26024,0.01,0.01,6e-05,-0.22824,threshold risk
ES001,Pollination,SD003,Compound service stress,73,0.73791,0.01,0.01,8e-05,0.29409,threshold risk
ES001,Pollination,SD003,Compound service stress,74,0.73548,0.01,0.01,8e-05,0.29652,threshold risk
ES001,Pollination,SD003,Compound service stress,75,0.733,0.01,0.01,8e-05,0.299,threshold risk
ES001,Pollination,SD003,Compound service stress,76,0.7305,0.01,0.01,8e-05,0.3015,threshold risk
ES001,Pollination,SD003,Compound service stress,77,0.72802,0.01,0.01,8e-05,0.30398,threshold risk
ES001,Pollination,SD003,Compound service stress,78,1.24561,0.01,0.01,6e-05,-0.21361,threshold risk
ES001,Pollination,SD003,Compound service stress,79,0.7233,0.01,0.01,8e-05,0.3087,threshold risk
ES001,Pollination,SD003,Compound service stress,80,0.72112,0.01,0.01,8e-05,0.31088,threshold risk
ES001,Pollination,SD003,Compound service stress,81,0.71911,0.01,0.01,8e-05,0.31289,threshold risk
ES001,Pollination,SD003,Compound service stress,82,0.71731,0.01,0.01,8e-05,0.31469,threshold risk
ES001,Pollination,SD003,Compound service stress,83,0.71573,0.01,0.01,8e-05,0.31627,threshold risk
ES001,Pollination,SD003,Compound service stress,84,1.23441,0.01,0.01,6e-05,-0.20241,threshold risk
ES001,Pollination,SD003,Compound service stress,85,0.71336,0.01,0.01,8e-05,0.31864,threshold risk
ES001,Pollination,SD003,Compound service stress,86,0.7126,0.01,0.01,8e-05,0.3194,threshold risk
ES001,Pollination,SD003,Compound service stress,87,0.71215,0.01,0.01,8e-05,0.31985,threshold risk
ES001,Pollination,SD003,Compound service stress,88,0.712,0.01,0.01,8e-05,0.32,threshold risk
ES001,Pollination,SD003,Compound service stress,89,0.71217,0.01,0.01,8e-05,0.31983,threshold risk
ES001,Pollination,SD003,Compound service stress,90,1.23264,0.01,0.01,6e-05,-0.20064,threshold risk
ES001,Pollination,SD003,Compound service stress,91,0.71342,0.01,0.01,8e-05,0.31858,threshold risk
ES001,Pollination,SD003,Compound service stress,92,0.71449,0.01,0.01,8e-05,0.31751,threshold risk
ES001,Pollination,SD003,Compound service stress,93,0.71583,0.01,0.01,8e-05,0.31617,threshold risk
ES001,Pollination,SD003,Compound service stress,94,0.71743,0.01,0.01,8e-05,0.31457,threshold risk
ES001,Pollination,SD003,Compound service stress,95,0.71925,0.01,0.01,8e-05,0.31275,threshold risk
ES001,Pollination,SD003,Compound service stress,96,1.24127,0.01,0.01,6e-05,-0.20927,threshold risk
ES001,Pollination,SD003,Compound service stress,97,0.72346,0.01,0.01,8e-05,0.30854,threshold risk
ES001,Pollination,SD003,Compound service stress,98,0.72578,0.01,0.01,8e-05,0.30622,threshold risk
ES001,Pollination,SD003,Compound service stress,99,0.7282,0.01,0.01,8e-05,0.3038,threshold risk
ES001,Pollination,SD003,Compound service stress,100,0.73067,0.01,0.01,8e-05,0.30133,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,1,0.51449,0.57104,0.50691,0.24032,1.57546,viable margin
ES001,Pollination,SD004,Slow threshold erosion,2,0.51695,0.56197,0.49375,0.23014,1.55077,viable margin
ES001,Pollination,SD004,Slow threshold erosion,3,0.51933,0.55278,0.48052,0.2201,1.52598,viable margin
ES001,Pollination,SD004,Slow threshold erosion,4,0.52159,0.5435,0.46721,0.21022,1.50112,viable margin
ES001,Pollination,SD004,Slow threshold erosion,5,0.5237,0.53411,0.45384,0.20051,1.47625,viable margin
ES001,Pollination,SD004,Slow threshold erosion,6,0.52563,0.52464,0.44041,0.19098,1.45142,viable margin
ES001,Pollination,SD004,Slow threshold erosion,7,0.52735,0.51508,0.42693,0.18164,1.42666,viable margin
ES001,Pollination,SD004,Slow threshold erosion,8,0.52883,0.50546,0.4134,0.17249,1.40203,viable margin
ES001,Pollination,SD004,Slow threshold erosion,9,0.53005,0.49578,0.39984,0.16356,1.37758,viable margin
ES001,Pollination,SD004,Slow threshold erosion,10,0.53098,0.48606,0.38624,0.15484,1.35333,viable margin
ES001,Pollination,SD004,Slow threshold erosion,11,0.53162,0.47631,0.37263,0.14635,1.32932,viable margin
ES001,Pollination,SD004,Slow threshold erosion,12,0.81195,0.45361,0.35038,0.11635,1.00404,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,13,0.53197,0.44384,0.33676,0.12323,1.26063,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,14,0.53168,0.43409,0.32314,0.11566,1.23755,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,15,0.53108,0.42436,0.30954,0.10834,1.21482,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,16,0.53019,0.41468,0.29597,0.10126,1.19247,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,17,0.52901,0.40505,0.28244,0.09443,1.17048,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,18,0.52756,0.39549,0.26895,0.08785,1.14887,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,19,0.52587,0.386,0.25551,0.08151,1.12764,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,20,0.52397,0.3766,0.24214,0.07542,1.10677,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,21,0.52188,0.3673,0.22882,0.06957,1.08624,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,22,0.51963,0.3581,0.21558,0.06396,1.06605,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,23,0.51727,0.34902,0.2024,0.05858,1.04615,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,24,0.79482,0.32711,0.18068,0.0436,0.72497,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,25,0.51233,0.31825,0.16766,0.04434,0.98558,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,26,0.50984,0.3095,0.15472,0.03983,0.96639,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,27,0.50737,0.30087,0.14185,0.03553,0.94735,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,28,0.50498,0.29235,0.12906,0.03144,0.92843,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,29,0.5027,0.28394,0.11634,0.02755,0.90957,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,30,0.50057,0.27562,0.10368,0.02386,0.89073,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,31,0.49861,0.26739,0.09108,0.02035,0.87187,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,32,0.49686,0.25925,0.07854,0.01702,0.85292,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,33,0.49535,0.25117,0.06604,0.01388,0.83386,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,34,0.4941,0.24316,0.05358,0.0109,0.81464,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,35,0.49313,0.23518,0.04116,0.0081,0.79521,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,36,0.77245,0.21431,0.02012,0.00321,0.47398,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,37,0.49208,0.20638,0.01,0.00173,0.73631,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,38,0.49201,0.19846,0.01,0.00166,0.72845,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,39,0.49226,0.19053,0.01,0.0016,0.72027,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,40,0.49282,0.18257,0.01,0.00153,0.71175,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,41,0.49368,0.17457,0.01,0.00146,0.70289,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,42,0.49482,0.16652,0.01,0.00139,0.6937,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,43,0.49623,0.15841,0.01,0.00132,0.68417,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,44,0.49789,0.15021,0.01,0.00126,0.67432,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,45,0.49977,0.14193,0.01,0.00119,0.66417,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,46,0.50183,0.13356,0.01,0.00111,0.65373,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,47,0.50406,0.12508,0.01,0.00104,0.64302,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,48,0.78641,0.10356,0.01,0.00077,0.33915,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,49,0.50885,0.09486,0.01,0.00079,0.60801,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,50,0.51134,0.08605,0.01,0.00072,0.59671,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,51,0.51383,0.07712,0.01,0.00064,0.58528,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,52,0.5163,0.06807,0.01,0.00056,0.57377,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,53,0.5187,0.05892,0.01,0.00049,0.56222,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,54,0.521,0.04966,0.01,0.00041,0.55066,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,55,0.52316,0.0403,0.01,0.00033,0.53914,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,56,0.52514,0.03085,0.01,0.00026,0.52771,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,57,0.52692,0.02132,0.01,0.00018,0.5164,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,58,0.52846,0.01171,0.01,0.0001,0.50525,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,59,0.52975,0.01,0.01,8e-05,0.50225,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,60,0.81076,0.01,0.01,7e-05,0.22124,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,61,0.53148,0.01,0.01,8e-05,0.50052,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,62,0.53189,0.01,0.01,8e-05,0.50011,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,63,0.532,0.01,0.01,8e-05,0.5,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,64,0.53179,0.01,0.01,8e-05,0.50021,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,65,0.53127,0.01,0.01,8e-05,0.50073,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,66,0.53045,0.01,0.01,8e-05,0.50155,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,67,0.52935,0.01,0.01,8e-05,0.50265,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,68,0.52797,0.01,0.01,8e-05,0.50403,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,69,0.52634,0.01,0.01,8e-05,0.50566,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,70,0.52449,0.01,0.01,8e-05,0.50751,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,71,0.52245,0.01,0.01,8e-05,0.50955,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,72,0.80024,0.01,0.01,7e-05,0.23176,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,73,0.51791,0.01,0.01,8e-05,0.51409,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,74,0.51548,0.01,0.01,8e-05,0.51652,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,75,0.513,0.01,0.01,8e-05,0.519,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,76,0.5105,0.01,0.01,8e-05,0.5215,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,77,0.50802,0.01,0.01,8e-05,0.52398,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,78,0.50561,0.01,0.01,8e-05,0.52639,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,79,0.5033,0.01,0.01,8e-05,0.5287,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,80,0.50112,0.01,0.01,8e-05,0.53088,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,81,0.49911,0.01,0.01,8e-05,0.53289,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,82,0.49731,0.01,0.01,8e-05,0.53469,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,83,0.49573,0.01,0.01,8e-05,0.53627,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,84,0.77441,0.01,0.01,7e-05,0.25759,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,85,0.49336,0.01,0.01,8e-05,0.53864,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,86,0.4926,0.01,0.01,8e-05,0.5394,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,87,0.49215,0.01,0.01,8e-05,0.53985,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,88,0.492,0.01,0.01,8e-05,0.54,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,89,0.49217,0.01,0.01,8e-05,0.53983,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,90,0.49264,0.01,0.01,8e-05,0.53936,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,91,0.49342,0.01,0.01,8e-05,0.53858,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,92,0.49449,0.01,0.01,8e-05,0.53751,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,93,0.49583,0.01,0.01,8e-05,0.53617,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,94,0.49743,0.01,0.01,8e-05,0.53457,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,95,0.49925,0.01,0.01,8e-05,0.53275,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,96,0.78127,0.01,0.01,7e-05,0.25073,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,97,0.50346,0.01,0.01,8e-05,0.52854,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,98,0.50578,0.01,0.01,8e-05,0.52622,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,99,0.5082,0.01,0.01,8e-05,0.5238,threshold risk
ES001,Pollination,SD004,Slow threshold erosion,100,0.51067,0.01,0.01,8e-05,0.52133,threshold risk
ES002,Flood Regulation,SD001,Moderate recurring disturbance,1,0.38809,0.66157,0.63214,0.36465,2.34862,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,2,0.39055,0.66303,0.62421,0.36053,2.3397,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,3,0.39293,0.66439,0.61621,0.35632,2.33067,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,4,0.39519,0.66565,0.60814,0.35201,2.3216,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,5,0.3973,0.66681,0.60001,0.34763,2.31251,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,6,0.39923,0.66789,0.59182,0.34319,2.30347,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,7,0.40095,0.66889,0.58358,0.3387,2.29451,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,8,0.62243,0.66003,0.56876,0.29829,2.04936,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,9,0.40365,0.66091,0.56044,0.32106,2.2607,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,10,0.40458,0.66174,0.5521,0.31657,2.25226,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,11,0.40522,0.66255,0.54373,0.31208,2.24406,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,12,0.40555,0.66335,0.53535,0.3076,2.23615,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,13,0.40557,0.66414,0.52697,0.30314,2.22855,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,14,0.40528,0.66495,0.51861,0.29873,2.22127,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,15,0.40468,0.66578,0.51025,0.29435,2.21436,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,16,0.62379,0.65686,0.4954,0.25842,1.97148,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,17,0.40261,0.65779,0.48711,0.27785,2.18529,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,18,0.40116,0.65878,0.47887,0.2737,2.17948,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,19,0.39947,0.65984,0.47067,0.26963,2.17404,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,20,0.39757,0.66099,0.46253,0.26562,2.16895,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,21,0.39548,0.66224,0.45445,0.26168,2.16421,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,22,0.39323,0.66358,0.44644,0.25781,2.15979,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,23,0.39087,0.66503,0.4385,0.254,2.15566,viable margin
ES002,Flood Regulation,SD001,Moderate recurring disturbance,24,0.60842,0.65679,0.4241,0.22262,1.91547,viable margin
