system_id,system,system_context,time,event,disturbance,intelligence_value,response_capacity,fragility_gap,maintenance_backlog,data_trust,operator_strain,equity_access,function,resilience_score
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,82,background infrastructure pressure,0.10338,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,83,background infrastructure pressure,0.10299,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,84,background infrastructure pressure,0.10489,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,85,background infrastructure pressure,0.1055,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,86,Compound infrastructure disruption,0.9028,0.7128,0.6018,0.535,0.02371,0.8788,0.2225,0.38377,0.93955,0.73229
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,87,background infrastructure pressure,0.10523,0.68492,0.6018,0.0,0.0,0.9456,0.14509,0.50024,1.0,0.7706
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,88,background infrastructure pressure,0.10485,0.70029,0.6018,0.0,0.0,1.0,0.06761,0.50567,1.0,0.78691
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,89,background infrastructure pressure,0.10672,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,90,background infrastructure pressure,0.1059,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,91,background infrastructure pressure,0.10603,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,92,background infrastructure pressure,0.10592,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,93,background infrastructure pressure,0.10809,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,94,background infrastructure pressure,0.10701,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
IIS006,Vendor-dependent smart city platform,strong dashboards but weak public data rights and portability,95,background infrastructure pressure,0.10709,0.7128,0.6018,0.0,0.0,1.0,0.0,0.5104,1.0,0.79531
