ecosystem_id,ecosystem_type,scenario_id,scenario_name,time_step,disturbance,ecological_resilience_margin,threshold_flag
E001,Temperate Forest,D004,Slow threshold erosion,51,0.5211,0.799,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,52,0.5228,0.7908,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,53,0.524,0.7826,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,54,0.5248,0.7743,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,55,0.525,0.7659,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,56,0.5247,0.7577,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,57,0.524,0.7494,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,58,0.5227,0.7412,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,59,0.521,0.7331,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,60,1.1388,0.6934,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,61,0.5163,0.6855,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,62,0.5134,0.6778,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,63,0.5103,0.6703,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,64,0.507,0.6629,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,65,0.5035,0.6557,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,66,0.4999,0.6487,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,67,0.4963,0.6418,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,68,0.4929,0.6351,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,69,0.4895,0.6287,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,70,0.4864,0.6223,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,71,0.4836,0.6161,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,72,1.101,0.5784,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,73,0.4789,0.5724,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,74,0.4772,0.5665,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,75,0.476,0.5607,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,76,0.4752,0.555,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,77,0.475,0.5492,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,78,0.4753,0.5435,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,79,0.476,0.5377,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,80,0.4773,0.5318,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,81,0.479,0.5258,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,82,0.4812,0.5198,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,83,0.4837,0.5136,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,84,1.1066,0.4755,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,85,0.4897,0.469,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,86,0.4931,0.4623,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,87,0.4966,0.4555,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,88,0.5001,0.4485,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,89,0.5037,0.4412,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,90,0.5072,0.4338,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,91,0.5105,0.4263,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,92,0.5136,0.4185,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,93,0.5165,0.4107,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,94,0.519,0.4027,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,95,0.5211,0.3946,viable margin
E001,Temperate Forest,D004,Slow threshold erosion,96,1.1428,0.3547,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,1,0.3236,0.679,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,2,0.327,0.6727,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,3,0.3304,0.6663,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,4,0.3335,0.6596,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,5,0.5764,0.6387,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,6,0.3389,0.6318,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,7,0.341,0.6247,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,8,0.3427,0.6176,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,9,0.344,0.6103,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,10,0.5847,0.5889,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,11,0.345,0.5816,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,12,0.3447,0.5743,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,13,0.344,0.5671,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,14,0.3427,0.5599,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,15,0.581,0.5387,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,16,0.3389,0.5318,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,17,0.3364,0.525,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,18,0.3335,0.5184,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,19,0.3304,0.5119,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,20,0.567,0.4915,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,21,0.3235,0.4855,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,22,0.32,0.4797,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,23,0.3164,0.4741,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,24,0.3129,0.4687,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,25,0.5496,0.4493,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,26,0.3065,0.4443,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,27,0.3036,0.4394,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,28,0.3011,0.4347,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,29,0.2989,0.4301,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,30,0.5372,0.4115,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,31,0.296,0.4071,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,32,0.2952,0.4027,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,33,0.295,0.3983,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,34,0.2953,0.394,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,35,0.536,0.3754,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,36,0.2973,0.3709,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,37,0.299,0.3663,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,38,0.3011,0.3616,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,39,0.3037,0.3567,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,40,0.5465,0.3376,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,41,0.3097,0.3324,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,42,0.313,0.3269,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,43,0.3165,0.3213,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,44,0.3201,0.3155,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,45,0.5636,0.2953,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,46,0.3271,0.2891,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,47,0.3304,0.2826,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,48,0.3336,0.276,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,49,0.3364,0.2692,viable margin
E002,Shallow Lake,D001,Moderate natural disturbance,50,0.5789,0.2481,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,51,0.3411,0.2411,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,52,0.3428,0.2339,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,53,0.344,0.2266,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,54,0.3448,0.2194,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,55,0.585,0.1979,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,56,0.3447,0.1907,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,57,0.344,0.1834,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,58,0.3427,0.1762,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,59,0.341,0.1692,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,60,0.5788,0.1481,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,61,0.3363,0.1413,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,62,0.3334,0.1347,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,63,0.3303,0.1283,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,64,0.327,0.122,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,65,0.5635,0.1019,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,66,0.3199,0.096,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,67,0.3163,0.0904,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,68,0.3129,0.085,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,69,0.3095,0.0798,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,70,0.5464,0.0607,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,71,0.3036,0.0558,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,72,0.301,0.0511,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,73,0.2989,0.0465,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,74,0.2972,0.042,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,75,0.536,0.0235,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,76,0.2952,0.0191,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,77,0.295,0.0147,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,78,0.2953,0.0104,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,79,0.296,0.0059,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,80,0.5373,-0.0127,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,81,0.299,-0.0173,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,82,0.3012,-0.022,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,83,0.3037,-0.0269,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,84,0.3066,-0.0319,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,85,0.5497,-0.0513,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,86,0.3131,-0.0567,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,87,0.3166,-0.0623,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,88,0.3201,-0.0682,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,89,0.3237,-0.0742,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,90,0.5672,-0.0946,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,91,0.3305,-0.101,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,92,0.3336,-0.1077,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,93,0.3365,-0.1145,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,94,0.339,-0.1214,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,95,0.5811,-0.1426,threshold risk
E002,Shallow Lake,D001,Moderate natural disturbance,96,0.3428,-0.1498,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,1,0.5636,0.6638,viable margin
E002,Shallow Lake,D002,Repeated climate stress,2,0.567,0.6423,viable margin
E002,Shallow Lake,D002,Repeated climate stress,3,0.5704,0.6207,viable margin
E002,Shallow Lake,D002,Repeated climate stress,4,0.5735,0.5988,viable margin
E002,Shallow Lake,D002,Repeated climate stress,5,0.5764,0.5768,viable margin
E002,Shallow Lake,D002,Repeated climate stress,6,1.1589,0.5206,viable margin
E002,Shallow Lake,D002,Repeated climate stress,7,0.581,0.4983,viable margin
E002,Shallow Lake,D002,Repeated climate stress,8,0.5827,0.4759,viable margin
E002,Shallow Lake,D002,Repeated climate stress,9,0.584,0.4535,viable margin
E002,Shallow Lake,D002,Repeated climate stress,10,0.5847,0.431,viable margin
E002,Shallow Lake,D002,Repeated climate stress,11,0.585,0.4085,viable margin
E002,Shallow Lake,D002,Repeated climate stress,12,1.1647,0.3518,viable margin
E002,Shallow Lake,D002,Repeated climate stress,13,0.584,0.3294,viable margin
E002,Shallow Lake,D002,Repeated climate stress,14,0.5827,0.307,viable margin
E002,Shallow Lake,D002,Repeated climate stress,15,0.581,0.2848,viable margin
E002,Shallow Lake,D002,Repeated climate stress,16,0.5789,0.2626,viable margin
E002,Shallow Lake,D002,Repeated climate stress,17,0.5764,0.2406,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,18,1.1535,0.1847,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,19,0.5704,0.163,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,20,0.567,0.1416,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,21,0.5635,0.1203,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,22,0.56,0.0993,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,23,0.5564,0.0785,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,24,1.1329,0.0237,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,25,0.5496,0.0033,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,26,0.5465,-0.0169,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,27,0.5436,-0.037,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,28,0.5411,-0.0569,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,29,0.5389,-0.0767,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,30,1.1172,-0.1306,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,31,0.536,-0.1502,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,32,0.5352,-0.1698,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,33,0.535,-0.1893,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,34,0.5353,-0.2089,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,35,0.536,-0.2285,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,36,1.1173,-0.2823,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,37,0.539,-0.3021,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,38,0.5411,-0.3221,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,39,0.5437,-0.3421,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,40,0.5465,-0.3624,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,41,0.5497,-0.3828,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,42,1.133,-0.4376,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,43,0.5565,-0.4584,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,44,0.5601,-0.4794,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,45,0.5636,-0.5007,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,46,0.5671,-0.5221,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,47,0.5704,-0.5438,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,48,1.1536,-0.5997,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,49,0.5764,-0.6217,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,50,0.5789,-0.6439,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,51,0.5811,-0.6662,threshold risk
E002,Shallow Lake,D002,Repeated climate stress,52,0.5828,-0.6885,threshold risk
