system_id,system_type,scenario_id,scenario_name,time_step,disturbance,resilience_margin,threshold_flag
S002,Public Health System,D001,Moderate forecastable risk,2,0.337,1.2905,viable margin
S002,Public Health System,D001,Moderate forecastable risk,3,0.6404,0.8411,viable margin
S002,Public Health System,D001,Moderate forecastable risk,4,0.3435,0.6034,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,5,0.3464,0.3637,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,6,0.6489,-0.0918,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,7,0.351,-0.3348,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,8,0.3527,-0.5791,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,9,0.654,-1.0381,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,10,0.3547,-1.2838,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,11,0.355,-1.5297,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,12,0.6547,-1.9893,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,13,0.354,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,14,0.3527,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,15,0.651,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,16,0.3489,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,17,0.3464,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,18,0.6435,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,19,0.3404,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,20,0.337,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,21,0.6335,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,22,0.33,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,23,0.3264,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,24,0.6229,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,25,0.3196,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,26,0.3165,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,27,0.6136,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,28,0.3111,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,29,0.3089,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,30,0.6072,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,31,0.306,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,32,0.3052,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,33,0.605,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,34,0.3053,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,35,0.306,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,36,0.6073,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,37,0.309,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,38,0.3111,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,39,0.6137,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,40,0.3165,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,41,0.3197,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,42,0.623,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,43,0.3265,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,44,0.3301,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,45,0.6336,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,46,0.3371,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,47,0.3404,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,48,0.6436,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,49,0.3464,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,50,0.3489,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,51,0.6511,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,52,0.3528,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,53,0.354,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,54,0.6548,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,55,0.355,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,56,0.3547,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,57,0.654,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,58,0.3527,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,59,0.351,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,60,0.6488,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,61,0.3463,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,62,0.3434,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,63,0.6403,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,64,0.337,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,65,0.3335,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,66,0.6299,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,67,0.3263,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,68,0.3229,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,69,0.6195,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,70,0.3164,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,71,0.3136,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,72,0.611,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,73,0.3089,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,74,0.3072,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,75,0.606,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,76,0.3052,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,77,0.305,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,78,0.6053,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,79,0.306,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,80,0.3073,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,81,0.609,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,82,0.3112,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,83,0.3137,-2.0,threshold risk
S002,Public Health System,D001,Moderate forecastable risk,84,0.6166,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,1,0.5136,1.3942,viable margin
S002,Public Health System,D002,Repeated stress with institutional delay,2,0.517,1.0317,viable margin
S002,Public Health System,D002,Repeated stress with institutional delay,3,0.5204,0.6669,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,4,0.5235,0.2998,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,5,1.0264,-0.4258,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,6,0.5289,-0.7967,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,7,0.531,-1.1691,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,8,0.5327,-1.5428,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,9,0.534,-1.9173,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,10,1.0347,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,11,0.535,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,12,0.5347,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,13,0.534,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,14,0.5327,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,15,1.031,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,16,0.5289,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,17,0.5264,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,18,0.5235,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,19,0.5204,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,20,1.017,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,21,0.5135,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,22,0.51,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,23,0.5064,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,24,0.5029,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,25,0.9996,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,26,0.4965,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,27,0.4936,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,28,0.4911,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,29,0.4889,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,30,0.9872,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,31,0.486,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,32,0.4852,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,33,0.485,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,34,0.4853,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,35,0.986,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,36,0.4873,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,37,0.489,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,38,0.4911,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,39,0.4937,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,40,0.9965,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,41,0.4997,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,42,0.503,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,43,0.5065,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,44,0.5101,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,45,1.0136,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,46,0.5171,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,47,0.5204,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,48,0.5236,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,49,0.5264,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,50,1.0289,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,51,0.5311,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,52,0.5328,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,53,0.534,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,54,0.5348,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,55,1.035,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,56,0.5347,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,57,0.534,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,58,0.5327,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,59,0.531,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,60,1.0288,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,61,0.5263,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,62,0.5234,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,63,0.5203,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,64,0.517,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,65,1.0135,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,66,0.5099,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,67,0.5063,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,68,0.5029,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,69,0.4995,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,70,0.9964,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,71,0.4936,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,72,0.491,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,73,0.4889,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,74,0.4872,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,75,0.986,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,76,0.4852,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,77,0.485,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,78,0.4853,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,79,0.486,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,80,0.9873,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,81,0.489,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,82,0.4912,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,83,0.4937,-2.0,threshold risk
S002,Public Health System,D002,Repeated stress with institutional delay,84,0.4966,-2.0,threshold risk
S002,Public Health System,D003,Compound cascading risk,1,0.7536,1.2221,viable margin
S002,Public Health System,D003,Compound cascading risk,2,0.757,0.6877,threshold risk
S002,Public Health System,D003,Compound cascading risk,3,0.7604,0.1509,threshold risk
S002,Public Health System,D003,Compound cascading risk,4,0.7635,-0.3882,threshold risk
