scenario_id,scenario_name,time_step,patch_id,landscape_id,patch_type,condition,disturbance,resilience_margin,refugia,threshold_flag
DR001,Moderate historical disturbance,12,P008,L002,riparian-forest,0.39045,1.4,0.74045,1,threshold risk
DR001,Moderate historical disturbance,12,P009,L003,cropland,0.0,1.4,-0.732,0,threshold risk
DR001,Moderate historical disturbance,12,P010,L003,hedgerow,0.33454,1.4,0.60654,1,threshold risk
DR001,Moderate historical disturbance,12,P011,L003,wet-meadow,0.36253,1.4,0.67653,1,threshold risk
DR001,Moderate historical disturbance,12,P012,L003,compacted-field-edge,0.0,1.4,-1.23,0,threshold risk
DR001,Moderate historical disturbance,12,P013,L004,urban-green,0.0,1.4,-0.712,0,threshold risk
DR001,Moderate historical disturbance,12,P014,L004,impervious-surface,0.0,1.4,-1.882,0,threshold risk
DR001,Moderate historical disturbance,12,P015,L004,restored-stream,0.23932,1.4,0.20132,1,threshold risk
DR001,Moderate historical disturbance,12,P016,L004,tree-canopy-corridor,0.36962,1.4,0.67362,1,threshold risk
DR001,Moderate historical disturbance,12,P017,L005,mangrove,0.46197,1.4,0.77597,1,viable margin
DR001,Moderate historical disturbance,12,P018,L005,marsh,0.40679,1.4,0.62679,1,threshold risk
DR001,Moderate historical disturbance,12,P019,L005,armored-shoreline,0.0,1.4,-1.426,0,threshold risk
DR001,Moderate historical disturbance,12,P020,L005,tidal-creek,0.35319,1.4,0.58519,1,threshold risk
DR001,Moderate historical disturbance,12,P021,L006,dry-grassland,0.03772,1.4,-0.54628,0,threshold risk
DR001,Moderate historical disturbance,12,P022,L006,shrub-refugia,0.32433,1.4,0.52033,1,threshold risk
DR001,Moderate historical disturbance,12,P023,L006,eroded-slope,0.0,1.4,-1.468,0,threshold risk
DR001,Moderate historical disturbance,12,P024,L006,riparian-oasis,0.53043,1.4,1.26443,1,viable margin
DR001,Moderate historical disturbance,13,P001,L001,forest,0.23053,1.4,-0.04947,0,threshold risk
DR001,Moderate historical disturbance,13,P002,L001,riparian,0.51949,1.4,1.10549,1,viable margin
DR001,Moderate historical disturbance,13,P003,L001,grassland,0.0065,1.4,-0.4955,0,threshold risk
DR001,Moderate historical disturbance,13,P004,L001,old-growth-remnant,0.62543,1.4,1.48943,1,viable margin
DR001,Moderate historical disturbance,13,P005,L002,floodplain,0.38045,1.4,0.59245,1,threshold risk
DR001,Moderate historical disturbance,13,P006,L002,wetland,0.47975,1.4,1.07575,1,viable margin
DR001,Moderate historical disturbance,13,P007,L002,channelized-river,0.0,1.4,-0.982,0,threshold risk
DR001,Moderate historical disturbance,13,P008,L002,riparian-forest,0.34737,1.4,0.69737,1,threshold risk
DR001,Moderate historical disturbance,13,P009,L003,cropland,0.0,1.4,-0.732,0,threshold risk
DR001,Moderate historical disturbance,13,P010,L003,hedgerow,0.29008,1.4,0.56208,1,threshold risk
DR001,Moderate historical disturbance,13,P011,L003,wet-meadow,0.31939,1.4,0.63339,1,threshold risk
DR001,Moderate historical disturbance,13,P012,L003,compacted-field-edge,0.0,1.4,-1.23,0,threshold risk
DR001,Moderate historical disturbance,13,P013,L004,urban-green,0.0,1.4,-0.712,0,threshold risk
DR001,Moderate historical disturbance,13,P014,L004,impervious-surface,0.0,1.4,-1.882,0,threshold risk
DR001,Moderate historical disturbance,13,P015,L004,restored-stream,0.19348,1.4,0.15548,1,threshold risk
DR001,Moderate historical disturbance,13,P016,L004,tree-canopy-corridor,0.3254,1.4,0.6294,1,threshold risk
DR001,Moderate historical disturbance,13,P017,L005,mangrove,0.42051,1.4,0.73451,1,threshold risk
DR001,Moderate historical disturbance,13,P018,L005,marsh,0.36467,1.4,0.58467,1,threshold risk
DR001,Moderate historical disturbance,13,P019,L005,armored-shoreline,0.0,1.4,-1.426,0,threshold risk
DR001,Moderate historical disturbance,13,P020,L005,tidal-creek,0.31005,1.4,0.54205,1,threshold risk
DR001,Moderate historical disturbance,13,P021,L006,dry-grassland,0.0,1.4,-0.584,0,threshold risk
DR001,Moderate historical disturbance,13,P022,L006,shrub-refugia,0.28053,1.4,0.47653,1,threshold risk
DR001,Moderate historical disturbance,13,P023,L006,eroded-slope,0.0,1.4,-1.468,0,threshold risk
DR001,Moderate historical disturbance,13,P024,L006,riparian-oasis,0.49035,1.4,1.22435,1,viable margin
DR001,Moderate historical disturbance,14,P001,L001,forest,0.17843,1.4,-0.10157,0,threshold risk
DR001,Moderate historical disturbance,14,P002,L001,riparian,0.47809,1.4,1.06409,1,viable margin
DR001,Moderate historical disturbance,14,P003,L001,grassland,0.0,1.4,-0.502,0,threshold risk
DR001,Moderate historical disturbance,14,P004,L001,old-growth-remnant,0.58577,1.4,1.44977,1,viable margin
DR001,Moderate historical disturbance,14,P005,L002,floodplain,0.33773,1.4,0.54973,1,threshold risk
DR001,Moderate historical disturbance,14,P006,L002,wetland,0.43901,1.4,1.03501,1,viable margin
DR001,Moderate historical disturbance,14,P007,L002,channelized-river,0.0,1.4,-0.982,0,threshold risk
DR001,Moderate historical disturbance,14,P008,L002,riparian-forest,0.30429,1.4,0.65429,1,threshold risk
DR001,Moderate historical disturbance,14,P009,L003,cropland,0.0,1.4,-0.732,0,threshold risk
DR001,Moderate historical disturbance,14,P010,L003,hedgerow,0.24562,1.4,0.51762,1,threshold risk
DR001,Moderate historical disturbance,14,P011,L003,wet-meadow,0.27625,1.4,0.59025,1,threshold risk
DR001,Moderate historical disturbance,14,P012,L003,compacted-field-edge,0.0,1.4,-1.23,0,threshold risk
DR001,Moderate historical disturbance,14,P013,L004,urban-green,0.0,1.4,-0.712,0,threshold risk
DR001,Moderate historical disturbance,14,P014,L004,impervious-surface,0.0,1.4,-1.882,0,threshold risk
DR001,Moderate historical disturbance,14,P015,L004,restored-stream,0.14764,1.4,0.10964,1,threshold risk
DR001,Moderate historical disturbance,14,P016,L004,tree-canopy-corridor,0.28118,1.4,0.58518,1,threshold risk
DR001,Moderate historical disturbance,14,P017,L005,mangrove,0.37905,1.4,0.69305,1,threshold risk
DR001,Moderate historical disturbance,14,P018,L005,marsh,0.32255,1.4,0.54255,1,threshold risk
DR001,Moderate historical disturbance,14,P019,L005,armored-shoreline,0.0,1.4,-1.426,0,threshold risk
DR001,Moderate historical disturbance,14,P020,L005,tidal-creek,0.26691,1.4,0.49891,1,threshold risk
DR001,Moderate historical disturbance,14,P021,L006,dry-grassland,0.0,1.4,-0.584,0,threshold risk
DR001,Moderate historical disturbance,14,P022,L006,shrub-refugia,0.23673,1.4,0.43273,1,threshold risk
DR001,Moderate historical disturbance,14,P023,L006,eroded-slope,0.0,1.4,-1.468,0,threshold risk
DR001,Moderate historical disturbance,14,P024,L006,riparian-oasis,0.45027,1.4,1.18427,1,viable margin
DR001,Moderate historical disturbance,15,P001,L001,forest,0.12633,1.4,-0.15367,0,threshold risk
DR001,Moderate historical disturbance,15,P002,L001,riparian,0.43669,1.4,1.02269,1,viable margin
DR001,Moderate historical disturbance,15,P003,L001,grassland,0.0,1.4,-0.502,0,threshold risk
DR001,Moderate historical disturbance,15,P004,L001,old-growth-remnant,0.54611,1.4,1.41011,1,viable margin
DR001,Moderate historical disturbance,15,P005,L002,floodplain,0.29501,1.4,0.50701,1,threshold risk
DR001,Moderate historical disturbance,15,P006,L002,wetland,0.39827,1.4,0.99427,1,viable margin
DR001,Moderate historical disturbance,15,P007,L002,channelized-river,0.0,1.4,-0.982,0,threshold risk
DR001,Moderate historical disturbance,15,P008,L002,riparian-forest,0.26121,1.4,0.61121,1,threshold risk
DR001,Moderate historical disturbance,15,P009,L003,cropland,0.0,1.4,-0.732,0,threshold risk
DR001,Moderate historical disturbance,15,P010,L003,hedgerow,0.20116,1.4,0.47316,1,threshold risk
DR001,Moderate historical disturbance,15,P011,L003,wet-meadow,0.23311,1.4,0.54711,1,threshold risk
DR001,Moderate historical disturbance,15,P012,L003,compacted-field-edge,0.0,1.4,-1.23,0,threshold risk
DR001,Moderate historical disturbance,15,P013,L004,urban-green,0.0,1.4,-0.712,0,threshold risk
DR001,Moderate historical disturbance,15,P014,L004,impervious-surface,0.0,1.4,-1.882,0,threshold risk
DR001,Moderate historical disturbance,15,P015,L004,restored-stream,0.1018,1.4,0.0638,1,threshold risk
DR001,Moderate historical disturbance,15,P016,L004,tree-canopy-corridor,0.23696,1.4,0.54096,1,threshold risk
DR001,Moderate historical disturbance,15,P017,L005,mangrove,0.33759,1.4,0.65159,1,threshold risk
DR001,Moderate historical disturbance,15,P018,L005,marsh,0.28043,1.4,0.50043,1,threshold risk
DR001,Moderate historical disturbance,15,P019,L005,armored-shoreline,0.0,1.4,-1.426,0,threshold risk
DR001,Moderate historical disturbance,15,P020,L005,tidal-creek,0.22377,1.4,0.45577,1,threshold risk
DR001,Moderate historical disturbance,15,P021,L006,dry-grassland,0.0,1.4,-0.584,0,threshold risk
DR001,Moderate historical disturbance,15,P022,L006,shrub-refugia,0.19293,1.4,0.38893,1,threshold risk
DR001,Moderate historical disturbance,15,P023,L006,eroded-slope,0.0,1.4,-1.468,0,threshold risk
DR001,Moderate historical disturbance,15,P024,L006,riparian-oasis,0.41019,1.4,1.14419,1,viable margin
DR001,Moderate historical disturbance,16,P001,L001,forest,0.07423,1.4,-0.20577,0,threshold risk
DR001,Moderate historical disturbance,16,P002,L001,riparian,0.39529,1.4,0.98129,1,viable margin
DR001,Moderate historical disturbance,16,P003,L001,grassland,0.0,1.4,-0.502,0,threshold risk
DR001,Moderate historical disturbance,16,P004,L001,old-growth-remnant,0.50645,1.4,1.37045,1,viable margin
DR001,Moderate historical disturbance,16,P005,L002,floodplain,0.25229,1.4,0.46429,1,threshold risk
DR001,Moderate historical disturbance,16,P006,L002,wetland,0.35753,1.4,0.95353,1,viable margin
DR001,Moderate historical disturbance,16,P007,L002,channelized-river,0.0,1.4,-0.982,0,threshold risk
DR001,Moderate historical disturbance,16,P008,L002,riparian-forest,0.21813,1.4,0.56813,1,threshold risk
DR001,Moderate historical disturbance,16,P009,L003,cropland,0.0,1.4,-0.732,0,threshold risk
DR001,Moderate historical disturbance,16,P010,L003,hedgerow,0.1567,1.4,0.4287,1,threshold risk
DR001,Moderate historical disturbance,16,P011,L003,wet-meadow,0.18997,1.4,0.50397,1,threshold risk
DR001,Moderate historical disturbance,16,P012,L003,compacted-field-edge,0.0,1.4,-1.23,0,threshold risk
DR001,Moderate historical disturbance,16,P013,L004,urban-green,0.0,1.4,-0.712,0,threshold risk
DR001,Moderate historical disturbance,16,P014,L004,impervious-surface,0.0,1.4,-1.882,0,threshold risk
DR001,Moderate historical disturbance,16,P015,L004,restored-stream,0.05596,1.4,0.01796,1,threshold risk
DR001,Moderate historical disturbance,16,P016,L004,tree-canopy-corridor,0.19274,1.4,0.49674,1,threshold risk
DR001,Moderate historical disturbance,16,P017,L005,mangrove,0.29613,1.4,0.61013,1,threshold risk
DR001,Moderate historical disturbance,16,P018,L005,marsh,0.23831,1.4,0.45831,1,threshold risk
DR001,Moderate historical disturbance,16,P019,L005,armored-shoreline,0.0,1.4,-1.426,0,threshold risk
DR001,Moderate historical disturbance,16,P020,L005,tidal-creek,0.18063,1.4,0.41263,1,threshold risk
DR001,Moderate historical disturbance,16,P021,L006,dry-grassland,0.0,1.4,-0.584,0,threshold risk
DR001,Moderate historical disturbance,16,P022,L006,shrub-refugia,0.14913,1.4,0.34513,1,threshold risk
DR001,Moderate historical disturbance,16,P023,L006,eroded-slope,0.0,1.4,-1.468,0,threshold risk
DR001,Moderate historical disturbance,16,P024,L006,riparian-oasis,0.37011,1.4,1.10411,1,viable margin
DR001,Moderate historical disturbance,17,P001,L001,forest,0.02213,1.4,-0.25787,0,threshold risk
DR001,Moderate historical disturbance,17,P002,L001,riparian,0.35389,1.4,0.93989,1,viable margin
DR001,Moderate historical disturbance,17,P003,L001,grassland,0.0,1.4,-0.502,0,threshold risk
DR001,Moderate historical disturbance,17,P004,L001,old-growth-remnant,0.46679,1.4,1.33079,1,viable margin
DR001,Moderate historical disturbance,17,P005,L002,floodplain,0.20957,1.4,0.42157,1,threshold risk
DR001,Moderate historical disturbance,17,P006,L002,wetland,0.31679,1.4,0.91279,1,viable margin
DR001,Moderate historical disturbance,17,P007,L002,channelized-river,0.0,1.4,-0.982,0,threshold risk
DR001,Moderate historical disturbance,17,P008,L002,riparian-forest,0.17505,1.4,0.52505,1,threshold risk
DR001,Moderate historical disturbance,17,P009,L003,cropland,0.0,1.4,-0.732,0,threshold risk
DR001,Moderate historical disturbance,17,P010,L003,hedgerow,0.11224,1.4,0.38424,1,threshold risk
DR001,Moderate historical disturbance,17,P011,L003,wet-meadow,0.14683,1.4,0.46083,1,threshold risk
DR001,Moderate historical disturbance,17,P012,L003,compacted-field-edge,0.0,1.4,-1.23,0,threshold risk
DR001,Moderate historical disturbance,17,P013,L004,urban-green,0.0,1.4,-0.712,0,threshold risk
DR001,Moderate historical disturbance,17,P014,L004,impervious-surface,0.0,1.4,-1.882,0,threshold risk
DR001,Moderate historical disturbance,17,P015,L004,restored-stream,0.01012,1.4,-0.02788,1,threshold risk
DR001,Moderate historical disturbance,17,P016,L004,tree-canopy-corridor,0.14852,1.4,0.45252,1,threshold risk
DR001,Moderate historical disturbance,17,P017,L005,mangrove,0.25467,1.4,0.56867,1,threshold risk
DR001,Moderate historical disturbance,17,P018,L005,marsh,0.19619,1.4,0.41619,1,threshold risk
DR001,Moderate historical disturbance,17,P019,L005,armored-shoreline,0.0,1.4,-1.426,0,threshold risk
DR001,Moderate historical disturbance,17,P020,L005,tidal-creek,0.13749,1.4,0.36949,1,threshold risk
DR001,Moderate historical disturbance,17,P021,L006,dry-grassland,0.0,1.4,-0.584,0,threshold risk
DR001,Moderate historical disturbance,17,P022,L006,shrub-refugia,0.10533,1.4,0.30133,1,threshold risk
DR001,Moderate historical disturbance,17,P023,L006,eroded-slope,0.0,1.4,-1.468,0,threshold risk
DR001,Moderate historical disturbance,17,P024,L006,riparian-oasis,0.33003,1.4,1.06403,1,viable margin
DR001,Moderate historical disturbance,18,P001,L001,forest,0.0,1.4,-0.28,0,threshold risk
DR001,Moderate historical disturbance,18,P002,L001,riparian,0.31249,1.4,0.89849,1,viable margin
DR001,Moderate historical disturbance,18,P003,L001,grassland,0.0,1.4,-0.502,0,threshold risk
DR001,Moderate historical disturbance,18,P004,L001,old-growth-remnant,0.42713,1.4,1.29113,1,viable margin
DR001,Moderate historical disturbance,18,P005,L002,floodplain,0.16685,1.4,0.37885,1,threshold risk
DR001,Moderate historical disturbance,18,P006,L002,wetland,0.27605,1.4,0.87205,1,viable margin
DR001,Moderate historical disturbance,18,P007,L002,channelized-river,0.0,1.4,-0.982,0,threshold risk
DR001,Moderate historical disturbance,18,P008,L002,riparian-forest,0.13197,1.4,0.48197,1,threshold risk
DR001,Moderate historical disturbance,18,P009,L003,cropland,0.0,1.4,-0.732,0,threshold risk
DR001,Moderate historical disturbance,18,P010,L003,hedgerow,0.06778,1.4,0.33978,1,threshold risk
DR001,Moderate historical disturbance,18,P011,L003,wet-meadow,0.10369,1.4,0.41769,1,threshold risk
DR001,Moderate historical disturbance,18,P012,L003,compacted-field-edge,0.0,1.4,-1.23,0,threshold risk
DR001,Moderate historical disturbance,18,P013,L004,urban-green,0.0,1.4,-0.712,0,threshold risk
DR001,Moderate historical disturbance,18,P014,L004,impervious-surface,0.0,1.4,-1.882,0,threshold risk
DR001,Moderate historical disturbance,18,P015,L004,restored-stream,0.0,1.4,-0.038,1,threshold risk
DR001,Moderate historical disturbance,18,P016,L004,tree-canopy-corridor,0.1043,1.4,0.4083,1,threshold risk
DR001,Moderate historical disturbance,18,P017,L005,mangrove,0.21321,1.4,0.52721,1,threshold risk
DR001,Moderate historical disturbance,18,P018,L005,marsh,0.15407,1.4,0.37407,1,threshold risk
DR001,Moderate historical disturbance,18,P019,L005,armored-shoreline,0.0,1.4,-1.426,0,threshold risk
DR001,Moderate historical disturbance,18,P020,L005,tidal-creek,0.09435,1.4,0.32635,1,threshold risk
DR001,Moderate historical disturbance,18,P021,L006,dry-grassland,0.0,1.4,-0.584,0,threshold risk
DR001,Moderate historical disturbance,18,P022,L006,shrub-refugia,0.06153,1.4,0.25753,1,threshold risk
DR001,Moderate historical disturbance,18,P023,L006,eroded-slope,0.0,1.4,-1.468,0,threshold risk
DR001,Moderate historical disturbance,18,P024,L006,riparian-oasis,0.28995,1.4,1.02395,1,viable margin
DR001,Moderate historical disturbance,19,P001,L001,forest,0.0,1.4,-0.28,0,threshold risk
DR001,Moderate historical disturbance,19,P002,L001,riparian,0.27109,1.4,0.85709,1,viable margin
DR001,Moderate historical disturbance,19,P003,L001,grassland,0.0,1.4,-0.502,0,threshold risk
DR001,Moderate historical disturbance,19,P004,L001,old-growth-remnant,0.38747,1.4,1.25147,1,viable margin
DR001,Moderate historical disturbance,19,P005,L002,floodplain,0.12413,1.4,0.33613,1,threshold risk
DR001,Moderate historical disturbance,19,P006,L002,wetland,0.23531,1.4,0.83131,1,viable margin
DR001,Moderate historical disturbance,19,P007,L002,channelized-river,0.0,1.4,-0.982,0,threshold risk
DR001,Moderate historical disturbance,19,P008,L002,riparian-forest,0.08889,1.4,0.43889,1,threshold risk
DR001,Moderate historical disturbance,19,P009,L003,cropland,0.0,1.4,-0.732,0,threshold risk
DR001,Moderate historical disturbance,19,P010,L003,hedgerow,0.02332,1.4,0.29532,1,threshold risk
DR001,Moderate historical disturbance,19,P011,L003,wet-meadow,0.06055,1.4,0.37455,1,threshold risk
DR001,Moderate historical disturbance,19,P012,L003,compacted-field-edge,0.0,1.4,-1.23,0,threshold risk
